gene	weight	beta_meta	se_meta	I2	power	penalty_het	penalty_power	penalty_final	beta_capped	cap_c	capped_flag
ENSMUSG00000029798.12	0.4732575639441941	2.3662878197209705	0.04038436742367546	0.8759772029580128	1	0.12402279704198715	1	0.2	2.3662878197209705	3.97495376800076	FALSE
ENSMUSG00000078153.4	0.4699635568389261	1.0892353160852537	0.03816984259889759	0.5685380836456992	1	0.43146191635430076	1	0.43146191635430076	1.0892353160852537	3.97495376800076	FALSE
ENSMUSG00000054203.8	0.4683196951367677	2.3415984756838384	0.04528784044953243	0.979078878577698	1	0.020921121422301958	1	0.2	2.3415984756838384	3.97495376800076	FALSE
ENSMUSG00000037849.9	0.465916447512289	2.329582237561445	0.03748403309490412	0.9718521170917028	1	0.028147882908297173	1	0.2	2.329582237561445	3.97495376800076	FALSE
ENSMUSG00000090222.3	0.46465486348462437	2.3232743174231216	0.0639631231782306	0.9125914123610556	1	0.08740858763894443	1	0.2	2.3232743174231216	3.97495376800076	FALSE
ENSMUSG00000026896.15	0.46450027436587976	2.3225013718293988	0.03428239315626923	0.8813643523539035	1	0.11863564764609646	1	0.2	2.3225013718293988	3.97495376800076	FALSE
ENSMUSG00000015947.11	0.4644992932389732	2.322496466194866	0.04448346019762707	0.880174148594015	1	0.119825851405985	1	0.2	2.322496466194866	3.97495376800076	FALSE
ENSMUSG00000141070.1	0.4642278480299243	2.236171591121899	0.03994739230126086	0.7924006145713448	1	0.2075993854286552	1	0.2075993854286552	2.236171591121899	3.97495376800076	FALSE
ENSMUSG00000073491.12	0.4572489467982861	2.2862447339914302	0.0391108322346301	0.9784622319581172	1	0.021537768041882788	1	0.2	2.2862447339914302	3.97495376800076	FALSE
ENSMUSG00000069793.13	0.4521406422299801	2.2607032111499006	0.04044882370371186	0.9813042227706628	1	0.01869577722933724	1	0.2	2.2607032111499006	3.97495376800076	FALSE
ENSMUSG00000017830.16	0.45052631113235614	2.2526315556617806	0.03147431142301386	0.9605464302946116	1	0.03945356970538838	1	0.2	2.2526315556617806	3.97495376800076	FALSE
