gse_id	split_id	split_path	manuscript_role	manuscript_interpretation_group	manuscript_interpretation_label	contrast_label	control_label	tissue	time_h	score_id	score_label	delta_score	cohens_d	auc_secondary	n_controls	n_delivery	pass
GSE139529	GSE139529_design__T=blood__H=24__B=NA__G=ad_fhbp__VS=none	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE139529_design/GSE139529_design__T=blood__H=24__B=NA__G=ad_fhbp__VS=none.tsv	primary_acute_validation	primary_acute_validation	Primary acute validation	ad_fhbp__vs__none	none	blood	24	IMRS	IMRS	14.328300033552733	13.715589413853044	1	6	6	TRUE
GSE139529	GSE139529_design__T=blood__H=24__B=NA__G=ad_pref__VS=none	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE139529_design/GSE139529_design__T=blood__H=24__B=NA__G=ad_pref__VS=none.tsv	primary_acute_validation	primary_acute_validation	Primary acute validation	ad_pref__vs__none	none	blood	24	IMRS	IMRS	1.670093998272992	0.7739675337709251	0.6944444444444444	6	6	TRUE
GSE139529	GSE139529_design__T=blood__H=24__B=NA__G=mva.ad__VS=none	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE139529_design/GSE139529_design__T=blood__H=24__B=NA__G=mva.ad__VS=none.tsv	primary_acute_validation	primary_acute_validation	Primary acute validation	mva.ad__vs__none	none	blood	24	IMRS	IMRS	15.317256935802664	19.545365349866465	1	6	6	TRUE
GSE139529	GSE139529_design__T=blood__H=24__B=NA__G=mva_fhbp__VS=none	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE139529_design/GSE139529_design__T=blood__H=24__B=NA__G=mva_fhbp__VS=none.tsv	primary_acute_validation	primary_acute_validation	Primary acute validation	mva_fhbp__vs__none	none	blood	24	IMRS	IMRS	14.336311710882493	9.993163159124306	1	6	6	TRUE
GSE119119	GSE119119_design__T=whole_liver__H=4__B=NA__G=GID00069418__VS=WT_uninfected_whole_liver	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE119119_design/GSE119119_design__T=whole_liver__H=4__B=NA__G=GID00069418__VS=WT_uninfected_whole_liver.tsv	primary_acute_validation	primary_acute_validation	Primary acute validation	WT_virus_plus_rh9C12_H433A_whole_liver__vs__WT_uninfected_whole_liver	WT_uninfected_whole_liver	whole liver	4	IMRS	IMRS	11.160680267451342	10.877982494157214	1	4	4	TRUE
GSE119119	GSE119119_design__T=whole_liver__H=4__B=NA__G=GID00088542__VS=TRIM21_KO_uninfected_whole_liver	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE119119_design/GSE119119_design__T=whole_liver__H=4__B=NA__G=GID00088542__VS=TRIM21_KO_uninfected_whole_liver.tsv	primary_acute_validation	primary_acute_validation	Primary acute validation	TRIM21_KO_virus_plus_rh9C12_WT_whole_liver__vs__TRIM21_KO_uninfected_whole_liver	TRIM21_KO_uninfected_whole_liver	whole liver	4	IMRS	IMRS	10.144728497024795	6.353971667187039	1	4	4	TRUE
GSE119119	GSE119119_design__T=whole_liver__H=4__B=NA__G=GID00096342__VS=TRIM21_KO_uninfected_whole_liver	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE119119_design/GSE119119_design__T=whole_liver__H=4__B=NA__G=GID00096342__VS=TRIM21_KO_uninfected_whole_liver.tsv	primary_acute_validation	primary_acute_validation	Primary acute validation	TRIM21_KO_virus_plus_rh9C12_H433A_whole_liver__vs__TRIM21_KO_uninfected_whole_liver	TRIM21_KO_uninfected_whole_liver	whole liver	4	IMRS	IMRS	9.804251345714937	7.44304567851696	1	4	4	TRUE
GSE119119	GSE119119_design__T=whole_liver__H=4__B=NA__G=TRIM21_KO_virus_only_whole_liver__VS=TRIM21_KO_uninfected_whole_liver	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE119119_design/GSE119119_design__T=whole_liver__H=4__B=NA__G=TRIM21_KO_virus_only_whole_liver__VS=TRIM21_KO_uninfected_whole_liver.tsv	primary_acute_validation	primary_acute_validation	Primary acute validation	TRIM21_KO_virus_only_whole_liver__vs__TRIM21_KO_uninfected_whole_liver	TRIM21_KO_uninfected_whole_liver	whole liver	4	IMRS	IMRS	8.694617784859638	3.709700212455867	1	4	4	TRUE
GSE119119	GSE119119_design__T=whole_liver__H=4__B=NA__G=WT_virus_only_whole_liver__VS=WT_uninfected_whole_liver	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE119119_design/GSE119119_design__T=whole_liver__H=4__B=NA__G=WT_virus_only_whole_liver__VS=WT_uninfected_whole_liver.tsv	primary_acute_validation	primary_acute_validation	Primary acute validation	WT_virus_only_whole_liver__vs__WT_uninfected_whole_liver	WT_uninfected_whole_liver	whole liver	4	IMRS	IMRS	9.606681809911851	8.833277286829619	1	4	4	TRUE
GSE119119	GSE119119_design__T=whole_liver__H=4__B=NA__G=WT_virus_plus_rh9C12_WT_whole_liver__VS=WT_uninfected_whole_liver	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE119119_design/GSE119119_design__T=whole_liver__H=4__B=NA__G=WT_virus_plus_rh9C12_WT_whole_liver__VS=WT_uninfected_whole_liver.tsv	primary_acute_validation	primary_acute_validation	Primary acute validation	WT_virus_plus_rh9C12_WT_whole_liver__vs__WT_uninfected_whole_liver	WT_uninfected_whole_liver	whole liver	4	IMRS	IMRS	15.021082164906732	16.60084922867533	1	4	4	TRUE
GSE314070	GSE314070_design__T=small_intestine__H=336__B=NA__G=delivery_am80_lnp__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE314070_design/GSE314070_design__T=small_intestine__H=336__B=NA__G=delivery_am80_lnp__VS=baseline_0.tsv	extended_validation	extended_validation	Extended validation	delivery_am80_lnp__vs__baseline_0	baseline_0	small intestine	336	IMRS	IMRS	3.7750612954626153	0.7464925776767448	0.6666666666666666	3	3	TRUE
GSE314070	GSE314070_design__T=small_intestine__H=336__B=NA__G=delivery_sm102_lnp__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE314070_design/GSE314070_design__T=small_intestine__H=336__B=NA__G=delivery_sm102_lnp__VS=baseline_0.tsv	extended_validation	extended_validation	Extended validation	delivery_sm102_lnp__vs__baseline_0	baseline_0	small intestine	336	IMRS	IMRS	-1.3684435005519688	-0.8033279370524108	0.3333333333333333	3	3	TRUE
GSE279372	GSE279372_design__T=draining_lymph_nodes__H=24__B=NA__G=delivery_1000_g_lnps_injected__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE279372_design/GSE279372_design__T=draining_lymph_nodes__H=24__B=NA__G=delivery_1000_g_lnps_injected__VS=baseline_0.tsv	anchor	strict_anchor	Locked anchor (production)	delivery_1000_g_lnps_injected__vs__baseline_0	baseline_0	draining lymph nodes	24	ISG	Interferon-stimulated genes	24.029826838023588	30.465640045136908	1	4	4	TRUE
GSE279372	GSE279372_design__T=draining_lymph_nodes__H=24__B=NA__G=delivery_1000_g_lnps_injected__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE279372_design/GSE279372_design__T=draining_lymph_nodes__H=24__B=NA__G=delivery_1000_g_lnps_injected__VS=baseline_0.tsv	anchor	strict_anchor	Locked anchor (production)	delivery_1000_g_lnps_injected__vs__baseline_0	baseline_0	draining lymph nodes	24	CHEMOKINE_INFLAMMATORY	Chemokine/inflammatory genes	7.208868288989276	8.481734282862368	1	4	4	TRUE
GSE279372	GSE279372_design__T=draining_lymph_nodes__H=24__B=NA__G=delivery_1000_g_lnps_injected__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE279372_design/GSE279372_design__T=draining_lymph_nodes__H=24__B=NA__G=delivery_1000_g_lnps_injected__VS=baseline_0.tsv	anchor	strict_anchor	Locked anchor (production)	delivery_1000_g_lnps_injected__vs__baseline_0	baseline_0	draining lymph nodes	24	GENERIC_INNATE	Generic innate immune genes	23.854366831749807	27.271063026182368	1	4	4	TRUE
GSE279372	GSE279372_design__T=draining_lymph_nodes__H=24__B=NA__G=delivery_250_g_alum_injected__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE279372_design/GSE279372_design__T=draining_lymph_nodes__H=24__B=NA__G=delivery_250_g_alum_injected__VS=baseline_0.tsv	anchor	strict_anchor	Locked anchor (production)	delivery_250_g_alum_injected__vs__baseline_0	baseline_0	draining lymph nodes	24	ISG	Interferon-stimulated genes	-1.1175226361946933	-1.135294773337414	0.1875	4	4	TRUE
GSE279372	GSE279372_design__T=draining_lymph_nodes__H=24__B=NA__G=delivery_250_g_alum_injected__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE279372_design/GSE279372_design__T=draining_lymph_nodes__H=24__B=NA__G=delivery_250_g_alum_injected__VS=baseline_0.tsv	anchor	strict_anchor	Locked anchor (production)	delivery_250_g_alum_injected__vs__baseline_0	baseline_0	draining lymph nodes	24	CHEMOKINE_INFLAMMATORY	Chemokine/inflammatory genes	-0.6691069174407047	-0.8905964719365388	0.25	4	4	TRUE
GSE279372	GSE279372_design__T=draining_lymph_nodes__H=24__B=NA__G=delivery_250_g_alum_injected__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE279372_design/GSE279372_design__T=draining_lymph_nodes__H=24__B=NA__G=delivery_250_g_alum_injected__VS=baseline_0.tsv	anchor	strict_anchor	Locked anchor (production)	delivery_250_g_alum_injected__vs__baseline_0	baseline_0	draining lymph nodes	24	GENERIC_INNATE	Generic innate immune genes	0.5693140135416469	0.5058606095889798	0.6875	4	4	TRUE
GSE279372	GSE279372_design__T=draining_lymph_nodes__H=24__B=NA__G=delivery_5_g_gi_1_gii_4_vlp__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE279372_design/GSE279372_design__T=draining_lymph_nodes__H=24__B=NA__G=delivery_5_g_gi_1_gii_4_vlp__VS=baseline_0.tsv	anchor	strict_anchor	Locked anchor (production)	delivery_5_g_gi_1_gii_4_vlp__vs__baseline_0	baseline_0	draining lymph nodes	24	ISG	Interferon-stimulated genes	2.8903279925309353	2.639574951501758	1	4	4	TRUE
GSE279372	GSE279372_design__T=draining_lymph_nodes__H=24__B=NA__G=delivery_5_g_gi_1_gii_4_vlp__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE279372_design/GSE279372_design__T=draining_lymph_nodes__H=24__B=NA__G=delivery_5_g_gi_1_gii_4_vlp__VS=baseline_0.tsv	anchor	strict_anchor	Locked anchor (production)	delivery_5_g_gi_1_gii_4_vlp__vs__baseline_0	baseline_0	draining lymph nodes	24	CHEMOKINE_INFLAMMATORY	Chemokine/inflammatory genes	-0.07408961226487339	-0.08657991687180239	0.375	4	4	TRUE
GSE279372	GSE279372_design__T=draining_lymph_nodes__H=24__B=NA__G=delivery_5_g_gi_1_gii_4_vlp__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE279372_design/GSE279372_design__T=draining_lymph_nodes__H=24__B=NA__G=delivery_5_g_gi_1_gii_4_vlp__VS=baseline_0.tsv	anchor	strict_anchor	Locked anchor (production)	delivery_5_g_gi_1_gii_4_vlp__vs__baseline_0	baseline_0	draining lymph nodes	24	GENERIC_INNATE	Generic innate immune genes	3.6693545186707732	4.560908555532953	1	4	4	TRUE
GSE279372	GSE279372_design__T=draining_lymph_nodes__H=24__B=NA__G=GID00110503__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE279372_design/GSE279372_design__T=draining_lymph_nodes__H=24__B=NA__G=GID00110503__VS=baseline_0.tsv	anchor	strict_anchor	Locked anchor (production)	delivery_250_g_alum_5_g_gi_1_gii_4_vlp_injected__vs__baseline_0	baseline_0	draining lymph nodes	24	ISG	Interferon-stimulated genes	0.2582689416089718	0.23634069627008064	0.5625	4	4	TRUE
GSE279372	GSE279372_design__T=draining_lymph_nodes__H=24__B=NA__G=GID00110503__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE279372_design/GSE279372_design__T=draining_lymph_nodes__H=24__B=NA__G=GID00110503__VS=baseline_0.tsv	anchor	strict_anchor	Locked anchor (production)	delivery_250_g_alum_5_g_gi_1_gii_4_vlp_injected__vs__baseline_0	baseline_0	draining lymph nodes	24	CHEMOKINE_INFLAMMATORY	Chemokine/inflammatory genes	-0.41778091245419485	-0.5211104951242392	0.25	4	4	TRUE
GSE279372	GSE279372_design__T=draining_lymph_nodes__H=24__B=NA__G=GID00110503__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE279372_design/GSE279372_design__T=draining_lymph_nodes__H=24__B=NA__G=GID00110503__VS=baseline_0.tsv	anchor	strict_anchor	Locked anchor (production)	delivery_250_g_alum_5_g_gi_1_gii_4_vlp_injected__vs__baseline_0	baseline_0	draining lymph nodes	24	GENERIC_INNATE	Generic innate immune genes	1.9740560626566577	2.1812962071794737	1	4	4	TRUE
GSE279372	GSE279372_design__T=draining_lymph_nodes__H=24__B=NA__G=GID00110754__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE279372_design/GSE279372_design__T=draining_lymph_nodes__H=24__B=NA__G=GID00110754__VS=baseline_0.tsv	anchor	strict_anchor	Locked anchor (production)	delivery_125_g_lnps_5_g_gi_1_gii_4_vlp_injected__vs__baseline_0	baseline_0	draining lymph nodes	24	ISG	Interferon-stimulated genes	20.494435436730406	21.042110360615897	1	4	4	TRUE
GSE279372	GSE279372_design__T=draining_lymph_nodes__H=24__B=NA__G=GID00110754__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE279372_design/GSE279372_design__T=draining_lymph_nodes__H=24__B=NA__G=GID00110754__VS=baseline_0.tsv	anchor	strict_anchor	Locked anchor (production)	delivery_125_g_lnps_5_g_gi_1_gii_4_vlp_injected__vs__baseline_0	baseline_0	draining lymph nodes	24	CHEMOKINE_INFLAMMATORY	Chemokine/inflammatory genes	3.7629088580025947	3.710602359337106	1	4	4	TRUE
GSE279372	GSE279372_design__T=draining_lymph_nodes__H=24__B=NA__G=GID00110754__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE279372_design/GSE279372_design__T=draining_lymph_nodes__H=24__B=NA__G=GID00110754__VS=baseline_0.tsv	anchor	strict_anchor	Locked anchor (production)	delivery_125_g_lnps_5_g_gi_1_gii_4_vlp_injected__vs__baseline_0	baseline_0	draining lymph nodes	24	GENERIC_INNATE	Generic innate immune genes	19.872955522504697	15.135696938191018	1	4	4	TRUE
GSE279372	GSE279372_design__T=draining_lymph_nodes__H=24__B=NA__G=GID00114748__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE279372_design/GSE279372_design__T=draining_lymph_nodes__H=24__B=NA__G=GID00114748__VS=baseline_0.tsv	anchor	strict_anchor	Locked anchor (production)	delivery_1000_g_lnps_5_g_gi_1_gii_4_vlp_injected__vs__baseline_0	baseline_0	draining lymph nodes	24	ISG	Interferon-stimulated genes	23.388793253777646	30.70706407906049	1	4	4	TRUE
GSE279372	GSE279372_design__T=draining_lymph_nodes__H=24__B=NA__G=GID00114748__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE279372_design/GSE279372_design__T=draining_lymph_nodes__H=24__B=NA__G=GID00114748__VS=baseline_0.tsv	anchor	strict_anchor	Locked anchor (production)	delivery_1000_g_lnps_5_g_gi_1_gii_4_vlp_injected__vs__baseline_0	baseline_0	draining lymph nodes	24	CHEMOKINE_INFLAMMATORY	Chemokine/inflammatory genes	7.9421366246895255	9.799236556153193	1	4	4	TRUE
GSE279372	GSE279372_design__T=draining_lymph_nodes__H=24__B=NA__G=GID00114748__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE279372_design/GSE279372_design__T=draining_lymph_nodes__H=24__B=NA__G=GID00114748__VS=baseline_0.tsv	anchor	strict_anchor	Locked anchor (production)	delivery_1000_g_lnps_5_g_gi_1_gii_4_vlp_injected__vs__baseline_0	baseline_0	draining lymph nodes	24	GENERIC_INNATE	Generic innate immune genes	24.755569045123025	19.403061550095565	1	4	4	TRUE
GSE39129	GSE39129_design__T=liver__H=4__B=NA__G=delivery_lentiviral_vector_lv__VS=delivery_none	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE39129_design/GSE39129_design__T=liver__H=4__B=NA__G=delivery_lentiviral_vector_lv__VS=delivery_none.tsv	anchor	strict_anchor	Locked anchor (production)	delivery_lentiviral_vector_lv___vs__delivery_none	delivery_none	liver	4	ISG	Interferon-stimulated genes	27.63584094321775	20.353147738278345	1	3	3	TRUE
GSE39129	GSE39129_design__T=liver__H=4__B=NA__G=delivery_lentiviral_vector_lv__VS=delivery_none	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE39129_design/GSE39129_design__T=liver__H=4__B=NA__G=delivery_lentiviral_vector_lv__VS=delivery_none.tsv	anchor	strict_anchor	Locked anchor (production)	delivery_lentiviral_vector_lv___vs__delivery_none	delivery_none	liver	4	CHEMOKINE_INFLAMMATORY	Chemokine/inflammatory genes	46.29974468234871	8.370547997486517	1	3	3	TRUE
GSE39129	GSE39129_design__T=liver__H=4__B=NA__G=delivery_lentiviral_vector_lv__VS=delivery_none	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE39129_design/GSE39129_design__T=liver__H=4__B=NA__G=delivery_lentiviral_vector_lv__VS=delivery_none.tsv	anchor	strict_anchor	Locked anchor (production)	delivery_lentiviral_vector_lv___vs__delivery_none	delivery_none	liver	4	GENERIC_INNATE	Generic innate immune genes	29.046151071450208	12.177601918651654	1	3	3	TRUE
GSE167521	GSE167521_design__T=skin__H=24__B=NA__G=delivery_lnp__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE167521_design/GSE167521_design__T=skin__H=24__B=NA__G=delivery_lnp__VS=baseline_0.tsv	anchor	strict_anchor	Locked anchor (production)	delivery_lnp__vs__baseline_0	baseline_0	skin	24	ISG	Interferon-stimulated genes	4.159493814654784	5.521370869342443	1	4	4	TRUE
GSE167521	GSE167521_design__T=skin__H=24__B=NA__G=delivery_lnp__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE167521_design/GSE167521_design__T=skin__H=24__B=NA__G=delivery_lnp__VS=baseline_0.tsv	anchor	strict_anchor	Locked anchor (production)	delivery_lnp__vs__baseline_0	baseline_0	skin	24	CHEMOKINE_INFLAMMATORY	Chemokine/inflammatory genes	19.296991538896116	17.36403160327598	1	4	4	TRUE
GSE167521	GSE167521_design__T=skin__H=24__B=NA__G=delivery_lnp__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE167521_design/GSE167521_design__T=skin__H=24__B=NA__G=delivery_lnp__VS=baseline_0.tsv	anchor	strict_anchor	Locked anchor (production)	delivery_lnp__vs__baseline_0	baseline_0	skin	24	GENERIC_INNATE	Generic innate immune genes	10.466305005597262	9.725769023512301	1	4	4	TRUE
GSE264344	GSE264344_design__T=Blood__H=1__B=NA__G=delivery_ad26__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=Blood__H=1__B=NA__G=delivery_ad26__VS=baseline_0.tsv	anchor	strict_anchor	Locked anchor (production)	delivery_ad26__vs__baseline_0	baseline_0	Blood	1	ISG	Interferon-stimulated genes	-0.1454161521561571	-0.7412918732637955	0.36	5	5	TRUE
GSE264344	GSE264344_design__T=Blood__H=1__B=NA__G=delivery_ad26__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=Blood__H=1__B=NA__G=delivery_ad26__VS=baseline_0.tsv	anchor	strict_anchor	Locked anchor (production)	delivery_ad26__vs__baseline_0	baseline_0	Blood	1	CHEMOKINE_INFLAMMATORY	Chemokine/inflammatory genes	0.5946727442169631	2.734963652045833	1	5	5	TRUE
GSE264344	GSE264344_design__T=Blood__H=1__B=NA__G=delivery_ad26__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=Blood__H=1__B=NA__G=delivery_ad26__VS=baseline_0.tsv	anchor	strict_anchor	Locked anchor (production)	delivery_ad26__vs__baseline_0	baseline_0	Blood	1	GENERIC_INNATE	Generic innate immune genes	0.28252921078049587	2.2552822634825356	0.92	5	5	TRUE
GSE264344	GSE264344_design__T=Blood__H=1__B=NA__G=delivery_ad5__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=Blood__H=1__B=NA__G=delivery_ad5__VS=baseline_0.tsv	anchor	strict_anchor	Locked anchor (production)	delivery_ad5__vs__baseline_0	baseline_0	Blood	1	ISG	Interferon-stimulated genes	-0.027185787425987762	-0.11886818143309316	0.48	5	5	TRUE
GSE264344	GSE264344_design__T=Blood__H=1__B=NA__G=delivery_ad5__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=Blood__H=1__B=NA__G=delivery_ad5__VS=baseline_0.tsv	anchor	strict_anchor	Locked anchor (production)	delivery_ad5__vs__baseline_0	baseline_0	Blood	1	CHEMOKINE_INFLAMMATORY	Chemokine/inflammatory genes	0.5710462394111254	2.783005039406425	1	5	5	TRUE
GSE264344	GSE264344_design__T=Blood__H=1__B=NA__G=delivery_ad5__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=Blood__H=1__B=NA__G=delivery_ad5__VS=baseline_0.tsv	anchor	strict_anchor	Locked anchor (production)	delivery_ad5__vs__baseline_0	baseline_0	Blood	1	GENERIC_INNATE	Generic innate immune genes	0.18959804942227	1.956433369278646	0.92	5	5	TRUE
GSE264344	GSE264344_design__T=Blood__H=12__B=NA__G=delivery_ad26__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=Blood__H=12__B=NA__G=delivery_ad26__VS=baseline_0.tsv	anchor	strict_anchor	Locked anchor (production)	delivery_ad26__vs__baseline_0	baseline_0	Blood	12	ISG	Interferon-stimulated genes	4.766955459125013	21.430783935914594	1	5	5	TRUE
GSE264344	GSE264344_design__T=Blood__H=12__B=NA__G=delivery_ad26__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=Blood__H=12__B=NA__G=delivery_ad26__VS=baseline_0.tsv	anchor	strict_anchor	Locked anchor (production)	delivery_ad26__vs__baseline_0	baseline_0	Blood	12	CHEMOKINE_INFLAMMATORY	Chemokine/inflammatory genes	3.8286278144106123	7.158621327973232	1	5	5	TRUE
GSE264344	GSE264344_design__T=Blood__H=12__B=NA__G=delivery_ad26__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=Blood__H=12__B=NA__G=delivery_ad26__VS=baseline_0.tsv	anchor	strict_anchor	Locked anchor (production)	delivery_ad26__vs__baseline_0	baseline_0	Blood	12	GENERIC_INNATE	Generic innate immune genes	1.4538398341193046	7.027267273459696	1	5	5	TRUE
GSE264344	GSE264344_design__T=Blood__H=12__B=NA__G=delivery_ad5__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=Blood__H=12__B=NA__G=delivery_ad5__VS=baseline_0.tsv	anchor	strict_anchor	Locked anchor (production)	delivery_ad5__vs__baseline_0	baseline_0	Blood	12	ISG	Interferon-stimulated genes	3.12818821912565	13.201661848651119	1	5	5	TRUE
GSE264344	GSE264344_design__T=Blood__H=12__B=NA__G=delivery_ad5__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=Blood__H=12__B=NA__G=delivery_ad5__VS=baseline_0.tsv	anchor	strict_anchor	Locked anchor (production)	delivery_ad5__vs__baseline_0	baseline_0	Blood	12	CHEMOKINE_INFLAMMATORY	Chemokine/inflammatory genes	1.2026590249648734	2.8277438052303734	1	5	5	TRUE
GSE264344	GSE264344_design__T=Blood__H=12__B=NA__G=delivery_ad5__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=Blood__H=12__B=NA__G=delivery_ad5__VS=baseline_0.tsv	anchor	strict_anchor	Locked anchor (production)	delivery_ad5__vs__baseline_0	baseline_0	Blood	12	GENERIC_INNATE	Generic innate immune genes	0.8428392818679006	2.5481304414971166	0.92	5	5	TRUE
GSE264344	GSE264344_design__T=Blood__H=24__B=NA__G=delivery_ad26__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=Blood__H=24__B=NA__G=delivery_ad26__VS=baseline_0.tsv	anchor	strict_anchor	Locked anchor (production)	delivery_ad26__vs__baseline_0	baseline_0	Blood	24	ISG	Interferon-stimulated genes	3.1259985370382357	16.10087713864454	1	5	5	TRUE
GSE264344	GSE264344_design__T=Blood__H=24__B=NA__G=delivery_ad26__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=Blood__H=24__B=NA__G=delivery_ad26__VS=baseline_0.tsv	anchor	strict_anchor	Locked anchor (production)	delivery_ad26__vs__baseline_0	baseline_0	Blood	24	CHEMOKINE_INFLAMMATORY	Chemokine/inflammatory genes	1.5645947347453002	6.308676152781405	1	5	5	TRUE
GSE264344	GSE264344_design__T=Blood__H=24__B=NA__G=delivery_ad26__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=Blood__H=24__B=NA__G=delivery_ad26__VS=baseline_0.tsv	anchor	strict_anchor	Locked anchor (production)	delivery_ad26__vs__baseline_0	baseline_0	Blood	24	GENERIC_INNATE	Generic innate immune genes	1.0602616806749552	7.908983628849911	1	5	5	TRUE
GSE264344	GSE264344_design__T=Blood__H=24__B=NA__G=delivery_ad5__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=Blood__H=24__B=NA__G=delivery_ad5__VS=baseline_0.tsv	anchor	strict_anchor	Locked anchor (production)	delivery_ad5__vs__baseline_0	baseline_0	Blood	24	ISG	Interferon-stimulated genes	1.915357342383984	7.619219027645582	1	5	5	TRUE
GSE264344	GSE264344_design__T=Blood__H=24__B=NA__G=delivery_ad5__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=Blood__H=24__B=NA__G=delivery_ad5__VS=baseline_0.tsv	anchor	strict_anchor	Locked anchor (production)	delivery_ad5__vs__baseline_0	baseline_0	Blood	24	CHEMOKINE_INFLAMMATORY	Chemokine/inflammatory genes	0.49650419218433206	1.8933649196268179	0.96	5	5	TRUE
GSE264344	GSE264344_design__T=Blood__H=24__B=NA__G=delivery_ad5__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=Blood__H=24__B=NA__G=delivery_ad5__VS=baseline_0.tsv	anchor	strict_anchor	Locked anchor (production)	delivery_ad5__vs__baseline_0	baseline_0	Blood	24	GENERIC_INNATE	Generic innate immune genes	0.5230918568927917	3.941043169237803	1	5	5	TRUE
GSE264344	GSE264344_design__T=Blood__H=3__B=NA__G=delivery_ad26__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=Blood__H=3__B=NA__G=delivery_ad26__VS=baseline_0.tsv	anchor	strict_anchor	Locked anchor (production)	delivery_ad26__vs__baseline_0	baseline_0	Blood	3	ISG	Interferon-stimulated genes	3.597732432561141	10.217184875355272	1	5	5	TRUE
