removed_gene_id	removed_gene_symbol	removal_rank	removal_selection_reason	removed_gene_beta_meta	gene_present_in_dataset	gse_id	split_id	split_path	audit_role	time_group	tissue	time_h	n_controls	n_delivery	original_delta_mean_imrs_z	leave_one_gene_out_delta_mean_imrs_z	absolute_change_delta	percent_change_delta	absolute_percent_change_delta	direction_preserved	original_auc_imrs_z	auc_imrs_z
ENSMUSG00000092021	Gbp11	23	top_abs_beta_meta	3.667647830351214	TRUE	GSE178313	GSE178313_design__T=Liver__H=48__B=NA__G=mouse_repopulated_lnp__VS=mouse_repopulated_pbs	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE178313_design/GSE178313_design__T=Liver__H=48__B=NA__G=mouse_repopulated_lnp__VS=mouse_repopulated_pbs.tsv	external	extended_transfer	Liver	48	4	4	6.743275601355258	6.7066570455328804	0.036618555822377274	-0.5430381017649302	0.5430381017649302	TRUE	1	1
ENSMUSG00000023341	Mx2	24	top_abs_beta_meta	3.588993939733922	TRUE	GSE178313	GSE178313_design__T=Liver__H=48__B=NA__G=mouse_repopulated_lnp__VS=mouse_repopulated_pbs	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE178313_design/GSE178313_design__T=Liver__H=48__B=NA__G=mouse_repopulated_lnp__VS=mouse_repopulated_pbs.tsv	external	extended_transfer	Liver	48	4	4	6.743275601355258	6.843489376840431	0.10021377548517307	1.4861290181441227	1.4861290181441227	TRUE	1	1
ENSMUSG00000085977	Gm5970	25	top_abs_beta_meta	3.5069390366748956	TRUE	GSE178313	GSE178313_design__T=Liver__H=48__B=NA__G=mouse_repopulated_lnp__VS=mouse_repopulated_pbs	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE178313_design/GSE178313_design__T=Liver__H=48__B=NA__G=mouse_repopulated_lnp__VS=mouse_repopulated_pbs.tsv	external	extended_transfer	Liver	48	4	4	6.743275601355258	6.661630585174958	0.08164501618029973	-1.210761965058803	1.210761965058803	TRUE	1	1
ENSMUSG00000022126	Acod1	1	top_abs_beta_meta	6.353446492462103	TRUE	GSE262515_cell_line	GSE262515_cell_line__T=cell_line__H=72__B=NA__G=delivery_tlnp_sihbv_50nm__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE262515_cell_line_design/GSE262515_cell_line__T=cell_line__H=72__B=NA__G=delivery_tlnp_sihbv_50nm__VS=baseline_0.tsv	calibration	extended_transfer	cell line	72	3	3	3.0762415648459087	3.0762415648459087	0	0	0	TRUE	1	1
ENSMUSG00000022126	Acod1	1	top_abs_beta_meta	6.353446492462103	TRUE	GSE262515_cell_line	GSE262515_cell_line__T=cell_line__H=72__B=NA__G=delivery_tlnp_sinc_50nm__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE262515_cell_line_design/GSE262515_cell_line__T=cell_line__H=72__B=NA__G=delivery_tlnp_sinc_50nm__VS=baseline_0.tsv	calibration	extended_transfer	cell line	72	3	3	-0.48131475690837977	-0.48131475690837977	0	0	0	TRUE	0.5555555555555556	0.5555555555555556
ENSMUSG00000060183	Cxcl11	2	top_abs_beta_meta	6.0257926459264395	TRUE	GSE262515_cell_line	GSE262515_cell_line__T=cell_line__H=72__B=NA__G=delivery_tlnp_sihbv_50nm__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE262515_cell_line_design/GSE262515_cell_line__T=cell_line__H=72__B=NA__G=delivery_tlnp_sihbv_50nm__VS=baseline_0.tsv	calibration	extended_transfer	cell line	72	3	3	3.0762415648459087	3.0762415648459087	0	0	0	TRUE	1	1
ENSMUSG00000060183	Cxcl11	2	top_abs_beta_meta	6.0257926459264395	TRUE	GSE262515_cell_line	GSE262515_cell_line__T=cell_line__H=72__B=NA__G=delivery_tlnp_sinc_50nm__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE262515_cell_line_design/GSE262515_cell_line__T=cell_line__H=72__B=NA__G=delivery_tlnp_sinc_50nm__VS=baseline_0.tsv	calibration	extended_transfer	cell line	72	3	3	-0.48131475690837977	-0.48131475690837977	0	0	0	TRUE	0.5555555555555556	0.5555555555555556
ENSMUSG00000138573	Gm72936	3	top_abs_beta_meta	4.977817758075086	TRUE	GSE262515_cell_line	GSE262515_cell_line__T=cell_line__H=72__B=NA__G=delivery_tlnp_sihbv_50nm__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE262515_cell_line_design/GSE262515_cell_line__T=cell_line__H=72__B=NA__G=delivery_tlnp_sihbv_50nm__VS=baseline_0.tsv	calibration	extended_transfer	cell line	72	3	3	3.0762415648459087	3.0762415648459087	0	0	0	TRUE	1	1
ENSMUSG00000138573	Gm72936	3	top_abs_beta_meta	4.977817758075086	TRUE	GSE262515_cell_line	GSE262515_cell_line__T=cell_line__H=72__B=NA__G=delivery_tlnp_sinc_50nm__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE262515_cell_line_design/GSE262515_cell_line__T=cell_line__H=72__B=NA__G=delivery_tlnp_sinc_50nm__VS=baseline_0.tsv	calibration	extended_transfer	cell line	72	3	3	-0.48131475690837977	-0.48131475690837977	0	0	0	TRUE	0.5555555555555556	0.5555555555555556
ENSMUSG00000035385	Ccl2	4	top_abs_beta_meta	4.6635139717927325	TRUE	GSE262515_cell_line	GSE262515_cell_line__T=cell_line__H=72__B=NA__G=delivery_tlnp_sihbv_50nm__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE262515_cell_line_design/GSE262515_cell_line__T=cell_line__H=72__B=NA__G=delivery_tlnp_sihbv_50nm__VS=baseline_0.tsv	calibration	extended_transfer	cell line	72	3	3	3.0762415648459087	3.0762415648459087	0	0	0	TRUE	1	1
ENSMUSG00000035385	Ccl2	4	top_abs_beta_meta	4.6635139717927325	TRUE	GSE262515_cell_line	GSE262515_cell_line__T=cell_line__H=72__B=NA__G=delivery_tlnp_sinc_50nm__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE262515_cell_line_design/GSE262515_cell_line__T=cell_line__H=72__B=NA__G=delivery_tlnp_sinc_50nm__VS=baseline_0.tsv	calibration	extended_transfer	cell line	72	3	3	-0.48131475690837977	-0.48131475690837977	0	0	0	TRUE	0.5555555555555556	0.5555555555555556
ENSMUSG00000034855	Cxcl10	5	top_abs_beta_meta	4.612796832918611	TRUE	GSE262515_cell_line	GSE262515_cell_line__T=cell_line__H=72__B=NA__G=delivery_tlnp_sihbv_50nm__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE262515_cell_line_design/GSE262515_cell_line__T=cell_line__H=72__B=NA__G=delivery_tlnp_sihbv_50nm__VS=baseline_0.tsv	calibration	extended_transfer	cell line	72	3	3	3.0762415648459087	3.0762415648459087	0	0	0	TRUE	1	1
ENSMUSG00000034855	Cxcl10	5	top_abs_beta_meta	4.612796832918611	TRUE	GSE262515_cell_line	GSE262515_cell_line__T=cell_line__H=72__B=NA__G=delivery_tlnp_sinc_50nm__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE262515_cell_line_design/GSE262515_cell_line__T=cell_line__H=72__B=NA__G=delivery_tlnp_sinc_50nm__VS=baseline_0.tsv	calibration	extended_transfer	cell line	72	3	3	-0.48131475690837977	-0.48131475690837977	0	0	0	TRUE	0.5555555555555556	0.5555555555555556
ENSMUSG00000085295	4930430E12Rik	6	top_abs_beta_meta	4.495088843307157	TRUE	GSE262515_cell_line	GSE262515_cell_line__T=cell_line__H=72__B=NA__G=delivery_tlnp_sihbv_50nm__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE262515_cell_line_design/GSE262515_cell_line__T=cell_line__H=72__B=NA__G=delivery_tlnp_sihbv_50nm__VS=baseline_0.tsv	calibration	extended_transfer	cell line	72	3	3	3.0762415648459087	3.0762415648459087	0	0	0	TRUE	1	1
ENSMUSG00000085295	4930430E12Rik	6	top_abs_beta_meta	4.495088843307157	TRUE	GSE262515_cell_line	GSE262515_cell_line__T=cell_line__H=72__B=NA__G=delivery_tlnp_sinc_50nm__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE262515_cell_line_design/GSE262515_cell_line__T=cell_line__H=72__B=NA__G=delivery_tlnp_sinc_50nm__VS=baseline_0.tsv	calibration	extended_transfer	cell line	72	3	3	-0.48131475690837977	-0.48131475690837977	0	0	0	TRUE	0.5555555555555556	0.5555555555555556
ENSMUSG00000052485	Tmem171	7	top_abs_beta_meta	4.404983306498316	TRUE	GSE262515_cell_line	GSE262515_cell_line__T=cell_line__H=72__B=NA__G=delivery_tlnp_sihbv_50nm__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE262515_cell_line_design/GSE262515_cell_line__T=cell_line__H=72__B=NA__G=delivery_tlnp_sihbv_50nm__VS=baseline_0.tsv	calibration	extended_transfer	cell line	72	3	3	3.0762415648459087	3.0762415648459087	0	0	0	TRUE	1	1
ENSMUSG00000052485	Tmem171	7	top_abs_beta_meta	4.404983306498316	TRUE	GSE262515_cell_line	GSE262515_cell_line__T=cell_line__H=72__B=NA__G=delivery_tlnp_sinc_50nm__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE262515_cell_line_design/GSE262515_cell_line__T=cell_line__H=72__B=NA__G=delivery_tlnp_sinc_50nm__VS=baseline_0.tsv	calibration	extended_transfer	cell line	72	3	3	-0.48131475690837977	-0.48131475690837977	0	0	0	TRUE	0.5555555555555556	0.5555555555555556
ENSMUSG00000040026	Saa3	8	top_abs_beta_meta	4.397792528205895	TRUE	GSE262515_cell_line	GSE262515_cell_line__T=cell_line__H=72__B=NA__G=delivery_tlnp_sihbv_50nm__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE262515_cell_line_design/GSE262515_cell_line__T=cell_line__H=72__B=NA__G=delivery_tlnp_sihbv_50nm__VS=baseline_0.tsv	calibration	extended_transfer	cell line	72	3	3	3.0762415648459087	4.601798014524929	1.5255564496790206	49.59156872179629	49.59156872179629	TRUE	1	1
ENSMUSG00000040026	Saa3	8	top_abs_beta_meta	4.397792528205895	TRUE	GSE262515_cell_line	GSE262515_cell_line__T=cell_line__H=72__B=NA__G=delivery_tlnp_sinc_50nm__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE262515_cell_line_design/GSE262515_cell_line__T=cell_line__H=72__B=NA__G=delivery_tlnp_sinc_50nm__VS=baseline_0.tsv	calibration	extended_transfer	cell line	72	3	3	-0.48131475690837977	0.21697866238973695	0.6982934192981167	145.0804092904718	145.0804092904718	FALSE	0.5555555555555556	0.6666666666666666
ENSMUSG00000134421	Gm67078	9	top_abs_beta_meta	4.366412049518441	TRUE	GSE262515_cell_line	GSE262515_cell_line__T=cell_line__H=72__B=NA__G=delivery_tlnp_sihbv_50nm__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE262515_cell_line_design/GSE262515_cell_line__T=cell_line__H=72__B=NA__G=delivery_tlnp_sihbv_50nm__VS=baseline_0.tsv	calibration	extended_transfer	cell line	72	3	3	3.0762415648459087	3.0762415648459087	0	0	0	TRUE	1	1
ENSMUSG00000134421	Gm67078	9	top_abs_beta_meta	4.366412049518441	TRUE	GSE262515_cell_line	GSE262515_cell_line__T=cell_line__H=72__B=NA__G=delivery_tlnp_sinc_50nm__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE262515_cell_line_design/GSE262515_cell_line__T=cell_line__H=72__B=NA__G=delivery_tlnp_sinc_50nm__VS=baseline_0.tsv	calibration	extended_transfer	cell line	72	3	3	-0.48131475690837977	-0.48131475690837977	0	0	0	TRUE	0.5555555555555556	0.5555555555555556
ENSMUSG00000055110	A630012P03Rik	10	top_abs_beta_meta	4.36126211559667	TRUE	GSE262515_cell_line	GSE262515_cell_line__T=cell_line__H=72__B=NA__G=delivery_tlnp_sihbv_50nm__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE262515_cell_line_design/GSE262515_cell_line__T=cell_line__H=72__B=NA__G=delivery_tlnp_sihbv_50nm__VS=baseline_0.tsv	calibration	extended_transfer	cell line	72	3	3	3.0762415648459087	3.3098881352508007	0.233646570404892	7.595195808902463	7.595195808902463	TRUE	1	1
ENSMUSG00000055110	A630012P03Rik	10	top_abs_beta_meta	4.36126211559667	TRUE	GSE262515_cell_line	GSE262515_cell_line__T=cell_line__H=72__B=NA__G=delivery_tlnp_sinc_50nm__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE262515_cell_line_design/GSE262515_cell_line__T=cell_line__H=72__B=NA__G=delivery_tlnp_sinc_50nm__VS=baseline_0.tsv	calibration	extended_transfer	cell line	72	3	3	-0.48131475690837977	-0.35698871610021776	0.12432604080816201	25.830506757520418	25.830506757520418	TRUE	0.5555555555555556	0.5555555555555556
ENSMUSG00000050578	Mmp13	11	top_abs_beta_meta	4.342772097488057	TRUE	GSE262515_cell_line	GSE262515_cell_line__T=cell_line__H=72__B=NA__G=delivery_tlnp_sihbv_50nm__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE262515_cell_line_design/GSE262515_cell_line__T=cell_line__H=72__B=NA__G=delivery_tlnp_sihbv_50nm__VS=baseline_0.tsv	calibration	extended_transfer	cell line	72	3	3	3.0762415648459087	3.0762415648459087	0	0	0	TRUE	1	1
ENSMUSG00000050578	Mmp13	11	top_abs_beta_meta	4.342772097488057	TRUE	GSE262515_cell_line	GSE262515_cell_line__T=cell_line__H=72__B=NA__G=delivery_tlnp_sinc_50nm__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE262515_cell_line_design/GSE262515_cell_line__T=cell_line__H=72__B=NA__G=delivery_tlnp_sinc_50nm__VS=baseline_0.tsv	calibration	extended_transfer	cell line	72	3	3	-0.48131475690837977	-0.48131475690837977	0	0	0	TRUE	0.5555555555555556	0.5555555555555556
ENSMUSG00000111078	Gm35028	12	top_abs_beta_meta	4.2332077695080725	TRUE	GSE262515_cell_line	GSE262515_cell_line__T=cell_line__H=72__B=NA__G=delivery_tlnp_sihbv_50nm__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE262515_cell_line_design/GSE262515_cell_line__T=cell_line__H=72__B=NA__G=delivery_tlnp_sihbv_50nm__VS=baseline_0.tsv	calibration	extended_transfer	cell line	72	3	3	3.0762415648459087	3.0762415648459087	0	0	0	TRUE	1	1
ENSMUSG00000111078	Gm35028	12	top_abs_beta_meta	4.2332077695080725	TRUE	GSE262515_cell_line	GSE262515_cell_line__T=cell_line__H=72__B=NA__G=delivery_tlnp_sinc_50nm__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE262515_cell_line_design/GSE262515_cell_line__T=cell_line__H=72__B=NA__G=delivery_tlnp_sinc_50nm__VS=baseline_0.tsv	calibration	extended_transfer	cell line	72	3	3	-0.48131475690837977	-0.48131475690837977	0	0	0	TRUE	0.5555555555555556	0.5555555555555556
ENSMUSG00000138247	Gm60893	13	top_abs_beta_meta	4.118168331717115	TRUE	GSE262515_cell_line	GSE262515_cell_line__T=cell_line__H=72__B=NA__G=delivery_tlnp_sihbv_50nm__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE262515_cell_line_design/GSE262515_cell_line__T=cell_line__H=72__B=NA__G=delivery_tlnp_sihbv_50nm__VS=baseline_0.tsv	calibration	extended_transfer	cell line	72	3	3	3.0762415648459087	2.3909880755357023	0.6852534893102065	-22.27567227297806	22.27567227297806	TRUE	1	0.7777777777777778
ENSMUSG00000138247	Gm60893	13	top_abs_beta_meta	4.118168331717115	TRUE	GSE262515_cell_line	GSE262515_cell_line__T=cell_line__H=72__B=NA__G=delivery_tlnp_sinc_50nm__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE262515_cell_line_design/GSE262515_cell_line__T=cell_line__H=72__B=NA__G=delivery_tlnp_sinc_50nm__VS=baseline_0.tsv	calibration	extended_transfer	cell line	72	3	3	-0.48131475690837977	-0.48131475690837977	0	0	0	TRUE	0.5555555555555556	0.5555555555555556
ENSMUSG00000035373	Ccl7	14	top_abs_beta_meta	4.080173963641654	TRUE	GSE262515_cell_line	GSE262515_cell_line__T=cell_line__H=72__B=NA__G=delivery_tlnp_sihbv_50nm__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE262515_cell_line_design/GSE262515_cell_line__T=cell_line__H=72__B=NA__G=delivery_tlnp_sihbv_50nm__VS=baseline_0.tsv	calibration	extended_transfer	cell line	72	3	3	3.0762415648459087	3.0762415648459087	0	0	0	TRUE	1	1
ENSMUSG00000035373	Ccl7	14	top_abs_beta_meta	4.080173963641654	TRUE	GSE262515_cell_line	GSE262515_cell_line__T=cell_line__H=72__B=NA__G=delivery_tlnp_sinc_50nm__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE262515_cell_line_design/GSE262515_cell_line__T=cell_line__H=72__B=NA__G=delivery_tlnp_sinc_50nm__VS=baseline_0.tsv	calibration	extended_transfer	cell line	72	3	3	-0.48131475690837977	-0.48131475690837977	0	0	0	TRUE	0.5555555555555556	0.5555555555555556
ENSMUSG00000000204	Slfn4	15	top_abs_beta_meta	4.009242973558268	TRUE	GSE262515_cell_line	GSE262515_cell_line__T=cell_line__H=72__B=NA__G=delivery_tlnp_sihbv_50nm__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE262515_cell_line_design/GSE262515_cell_line__T=cell_line__H=72__B=NA__G=delivery_tlnp_sihbv_50nm__VS=baseline_0.tsv	calibration	extended_transfer	cell line	72	3	3	3.0762415648459087	3.0762415648459087	0	0	0	TRUE	1	1
ENSMUSG00000000204	Slfn4	15	top_abs_beta_meta	4.009242973558268	TRUE	GSE262515_cell_line	GSE262515_cell_line__T=cell_line__H=72__B=NA__G=delivery_tlnp_sinc_50nm__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE262515_cell_line_design/GSE262515_cell_line__T=cell_line__H=72__B=NA__G=delivery_tlnp_sinc_50nm__VS=baseline_0.tsv	calibration	extended_transfer	cell line	72	3	3	-0.48131475690837977	-0.48131475690837977	0	0	0	TRUE	0.5555555555555556	0.5555555555555556
ENSMUSG00000040328	Or2v1	16	top_abs_beta_meta	3.894945621699911	TRUE	GSE262515_cell_line	GSE262515_cell_line__T=cell_line__H=72__B=NA__G=delivery_tlnp_sihbv_50nm__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE262515_cell_line_design/GSE262515_cell_line__T=cell_line__H=72__B=NA__G=delivery_tlnp_sihbv_50nm__VS=baseline_0.tsv	calibration	extended_transfer	cell line	72	3	3	3.0762415648459087	3.0762415648459087	0	0	0	TRUE	1	1
ENSMUSG00000040328	Or2v1	16	top_abs_beta_meta	3.894945621699911	TRUE	GSE262515_cell_line	GSE262515_cell_line__T=cell_line__H=72__B=NA__G=delivery_tlnp_sinc_50nm__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE262515_cell_line_design/GSE262515_cell_line__T=cell_line__H=72__B=NA__G=delivery_tlnp_sinc_50nm__VS=baseline_0.tsv	calibration	extended_transfer	cell line	72	3	3	-0.48131475690837977	-0.48131475690837977	0	0	0	TRUE	0.5555555555555556	0.5555555555555556
ENSMUSG00000109729	Gm45418	17	top_abs_beta_meta	3.8495640515383616	TRUE	GSE262515_cell_line	GSE262515_cell_line__T=cell_line__H=72__B=NA__G=delivery_tlnp_sihbv_50nm__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE262515_cell_line_design/GSE262515_cell_line__T=cell_line__H=72__B=NA__G=delivery_tlnp_sihbv_50nm__VS=baseline_0.tsv	calibration	extended_transfer	cell line	72	3	3	3.0762415648459087	3.0762415648459087	0	0	0	TRUE	1	1
ENSMUSG00000109729	Gm45418	17	top_abs_beta_meta	3.8495640515383616	TRUE	GSE262515_cell_line	GSE262515_cell_line__T=cell_line__H=72__B=NA__G=delivery_tlnp_sinc_50nm__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE262515_cell_line_design/GSE262515_cell_line__T=cell_line__H=72__B=NA__G=delivery_tlnp_sinc_50nm__VS=baseline_0.tsv	calibration	extended_transfer	cell line	72	3	3	-0.48131475690837977	-0.48131475690837977	0	0	0	TRUE	0.5555555555555556	0.5555555555555556
ENSMUSG00000034459	Ifit1	18	top_abs_beta_meta	3.8087768616083655	TRUE	GSE262515_cell_line	GSE262515_cell_line__T=cell_line__H=72__B=NA__G=delivery_tlnp_sihbv_50nm__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE262515_cell_line_design/GSE262515_cell_line__T=cell_line__H=72__B=NA__G=delivery_tlnp_sihbv_50nm__VS=baseline_0.tsv	calibration	extended_transfer	cell line	72	3	3	3.0762415648459087	3.0762415648459087	0	0	0	TRUE	1	1
ENSMUSG00000034459	Ifit1	18	top_abs_beta_meta	3.8087768616083655	TRUE	GSE262515_cell_line	GSE262515_cell_line__T=cell_line__H=72__B=NA__G=delivery_tlnp_sinc_50nm__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE262515_cell_line_design/GSE262515_cell_line__T=cell_line__H=72__B=NA__G=delivery_tlnp_sinc_50nm__VS=baseline_0.tsv	calibration	extended_transfer	cell line	72	3	3	-0.48131475690837977	-0.48131475690837977	0	0	0	TRUE	0.5555555555555556	0.5555555555555556
ENSMUSG00000078616	Trim30c	19	top_abs_beta_meta	3.806981760861859	TRUE	GSE262515_cell_line	GSE262515_cell_line__T=cell_line__H=72__B=NA__G=delivery_tlnp_sihbv_50nm__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE262515_cell_line_design/GSE262515_cell_line__T=cell_line__H=72__B=NA__G=delivery_tlnp_sihbv_50nm__VS=baseline_0.tsv	calibration	extended_transfer	cell line	72	3	3	3.0762415648459087	3.0762415648459087	0	0	0	TRUE	1	1
ENSMUSG00000078616	Trim30c	19	top_abs_beta_meta	3.806981760861859	TRUE	GSE262515_cell_line	GSE262515_cell_line__T=cell_line__H=72__B=NA__G=delivery_tlnp_sinc_50nm__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE262515_cell_line_design/GSE262515_cell_line__T=cell_line__H=72__B=NA__G=delivery_tlnp_sinc_50nm__VS=baseline_0.tsv	calibration	extended_transfer	cell line	72	3	3	-0.48131475690837977	-0.48131475690837977	0	0	0	TRUE	0.5555555555555556	0.5555555555555556
ENSMUSG00000105096	Gbp10	20	top_abs_beta_meta	3.775453263034024	TRUE	GSE262515_cell_line	GSE262515_cell_line__T=cell_line__H=72__B=NA__G=delivery_tlnp_sihbv_50nm__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE262515_cell_line_design/GSE262515_cell_line__T=cell_line__H=72__B=NA__G=delivery_tlnp_sihbv_50nm__VS=baseline_0.tsv	calibration	extended_transfer	cell line	72	3	3	3.0762415648459087	3.0762415648459087	0	0	0	TRUE	1	1
ENSMUSG00000105096	Gbp10	20	top_abs_beta_meta	3.775453263034024	TRUE	GSE262515_cell_line	GSE262515_cell_line__T=cell_line__H=72__B=NA__G=delivery_tlnp_sinc_50nm__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE262515_cell_line_design/GSE262515_cell_line__T=cell_line__H=72__B=NA__G=delivery_tlnp_sinc_50nm__VS=baseline_0.tsv	calibration	extended_transfer	cell line	72	3	3	-0.48131475690837977	-0.48131475690837977	0	0	0	TRUE	0.5555555555555556	0.5555555555555556
ENSMUSG00000074896	Ifit3	21	top_abs_beta_meta	3.7414787591211223	TRUE	GSE262515_cell_line	GSE262515_cell_line__T=cell_line__H=72__B=NA__G=delivery_tlnp_sihbv_50nm__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE262515_cell_line_design/GSE262515_cell_line__T=cell_line__H=72__B=NA__G=delivery_tlnp_sihbv_50nm__VS=baseline_0.tsv	calibration	extended_transfer	cell line	72	3	3	3.0762415648459087	3.287178022062506	0.21093645721659726	6.856953615967517	6.856953615967517	TRUE	1	1
ENSMUSG00000074896	Ifit3	21	top_abs_beta_meta	3.7414787591211223	TRUE	GSE262515_cell_line	GSE262515_cell_line__T=cell_line__H=72__B=NA__G=delivery_tlnp_sinc_50nm__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE262515_cell_line_design/GSE262515_cell_line__T=cell_line__H=72__B=NA__G=delivery_tlnp_sinc_50nm__VS=baseline_0.tsv	calibration	extended_transfer	cell line	72	3	3	-0.48131475690837977	-0.37642200804782383	0.10489274886055594	21.79296341012098	21.79296341012098	TRUE	0.5555555555555556	0.5555555555555556
ENSMUSG00000068606	Gm4841	22	top_abs_beta_meta	3.73972852042063	TRUE	GSE262515_cell_line	GSE262515_cell_line__T=cell_line__H=72__B=NA__G=delivery_tlnp_sihbv_50nm__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE262515_cell_line_design/GSE262515_cell_line__T=cell_line__H=72__B=NA__G=delivery_tlnp_sihbv_50nm__VS=baseline_0.tsv	calibration	extended_transfer	cell line	72	3	3	3.0762415648459087	3.0762415648459087	0	0	0	TRUE	1	1
ENSMUSG00000068606	Gm4841	22	top_abs_beta_meta	3.73972852042063	TRUE	GSE262515_cell_line	GSE262515_cell_line__T=cell_line__H=72__B=NA__G=delivery_tlnp_sinc_50nm__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE262515_cell_line_design/GSE262515_cell_line__T=cell_line__H=72__B=NA__G=delivery_tlnp_sinc_50nm__VS=baseline_0.tsv	calibration	extended_transfer	cell line	72	3	3	-0.48131475690837977	-0.48131475690837977	0	0	0	TRUE	0.5555555555555556	0.5555555555555556
ENSMUSG00000092021	Gbp11	23	top_abs_beta_meta	3.667647830351214	TRUE	GSE262515_cell_line	GSE262515_cell_line__T=cell_line__H=72__B=NA__G=delivery_tlnp_sihbv_50nm__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE262515_cell_line_design/GSE262515_cell_line__T=cell_line__H=72__B=NA__G=delivery_tlnp_sihbv_50nm__VS=baseline_0.tsv	calibration	extended_transfer	cell line	72	3	3	3.0762415648459087	3.0762415648459087	0	0	0	TRUE	1	1
ENSMUSG00000092021	Gbp11	23	top_abs_beta_meta	3.667647830351214	TRUE	GSE262515_cell_line	GSE262515_cell_line__T=cell_line__H=72__B=NA__G=delivery_tlnp_sinc_50nm__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE262515_cell_line_design/GSE262515_cell_line__T=cell_line__H=72__B=NA__G=delivery_tlnp_sinc_50nm__VS=baseline_0.tsv	calibration	extended_transfer	cell line	72	3	3	-0.48131475690837977	-1.514718053261597	1.0334032963532171	-214.70426192437097	214.70426192437097	TRUE	0.5555555555555556	0.2222222222222222
ENSMUSG00000023341	Mx2	24	top_abs_beta_meta	3.588993939733922	TRUE	GSE262515_cell_line	GSE262515_cell_line__T=cell_line__H=72__B=NA__G=delivery_tlnp_sihbv_50nm__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE262515_cell_line_design/GSE262515_cell_line__T=cell_line__H=72__B=NA__G=delivery_tlnp_sihbv_50nm__VS=baseline_0.tsv	calibration	extended_transfer	cell line	72	3	3	3.0762415648459087	3.0762415648459087	0	0	0	TRUE	1	1
