gene_id	SRR31032963	SRR31032964	SRR31032965	SRR31032960	SRR31032961	SRR31032962	SRR31032957	SRR31032958	SRR31032959
ENSMUSG00000121486.2	229	243	294	167	211	162	251	325	444
ENSMUSG00000072653.17	0	0	0	0	0	0	0	0	0
ENSMUSG00000045466.19	655	637	691	415	419	490	602	778	1038
ENSMUSG00000107824.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000126034.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000123026.1	0	2	0	0	1	2	0	5	0
ENSMUSG00000071477.11	831	878	1006	727	745	819	838	1071	1248
ENSMUSG00000108101.2	17	15	10	22	20	21	19	21	21
ENSMUSG00002075679.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000057691.9	1237	1085	1231	922	963	1000	1009	1286	1438
ENSMUSG00000142113.1	12	13	6	7	6	8	7	18	12
ENSMUSG00000124370.1	0	0	0	0	0	2	0	0	0
ENSMUSG00000097434.4	0	0	0	0	0	0	0	0	0
ENSMUSG00000126537.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000127076.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000092888.3	0	0	0	0	0	0	0	0	0
ENSMUSG00000107875.3	2	0	0	0	0	0	2	0	0
ENSMUSG00000108275.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000042810.15	1229	1325	1316	671	808	948	1260	1626	1979
ENSMUSG00002076877.1	2	0	3	4	1	6	3	0	0
ENSMUSG00000068551.13	602	595	591	278	346	437	456	706	770
ENSMUSG00000029797.15	494	550	527	298	457	396	531	678	761
ENSMUSG00000121879.2	289	255	281	133	164	222	212	346	340
ENSMUSG00000107476.6	0	1	0	0	0	0	0	0	0
ENSMUSG00000132897.1	6	7	15	2	6	10	19	10	8
ENSMUSG00000095526.3	0	4	0	0	0	0	0	0	0
ENSMUSG00000044211.10	0	0	0	0	0	0	0	0	0
ENSMUSG00000097716.3	0	0	0	0	0	0	0	1	0
ENSMUSG00000039347.8	22	9	37	9	10	22	18	34	22
ENSMUSG00000132828.1	2	2	2	0	1	0	1	0	8
ENSMUSG00000133018.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000073096.12	393	364	439	322	339	313	396	487	545
ENSMUSG00000118619.2	24	12	14	21	21	19	26	24	24
ENSMUSG00000009281.7	412	314	357	321	294	309	289	373	482
ENSMUSG00000052730.8	2	2	0	4	0	0	0	0	1
ENSMUSG00000107588.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000052751.17	228	202	269	161	181	190	243	293	455
ENSMUSG00000107789.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000007216.7	115	114	127	65	75	85	103	129	181
ENSMUSG00000132932.1	9	6	3	3	2	1	4	2	11
ENSMUSG00000107640.3	5	3	1	0	0	1	1	1	0
ENSMUSG00000053297.15	56	62	52	21	17	36	56	60	104
ENSMUSG00000064262.8	5299	5988	5883	3990	4184	4704	5028	6854	7776
ENSMUSG00000129311.1	58	58	52	43	45	27	46	78	63
ENSMUSG00000108117.2	0	0	0	0	0	0	0	1	0
ENSMUSG00000051124.7	1470	1352	1637	1261	1109	1458	1126	1551	1667
ENSMUSG00000054435.17	7769	8183	8952	7406	7192	7924	7298	9752	10805
ENSMUSG00000123945.1	4	1	4	1	3	0	7	8	17
ENSMUSG00000047867.12	8373	8433	9332	5004	5084	6516	8020	10135	11671
ENSMUSG00000098715.7	34	28	21	29	19	18	30	50	44
ENSMUSG00000043931.11	661	583	702	432	442	548	545	733	723
ENSMUSG00000044867.8	303	298	274	123	170	200	269	309	342
ENSMUSG00000090019.6	2848	3028	3640	2193	2245	2886	2535	3581	4015
ENSMUSG00000043505.9	1423	1484	1619	1324	1254	1280	1419	1894	2239
ENSMUSG00000108298.2	98	156	100	176	118	113	142	206	187
ENSMUSG00000107481.2	140	173	198	147	134	166	119	144	194
ENSMUSG00000039264.10	12227	12874	14486	5884	5747	8094	10746	14799	16425
ENSMUSG00000108130.3	0	1	0	0	0	0	0	0	0
ENSMUSG00000107574.2	2	0	0	0	0	0	0	0	0
ENSMUSG00000122570.1	11	18	8	6	10	14	14	9	24
ENSMUSG00000029810.16	4243	4039	5869	2888	3051	4264	3360	5257	5325
ENSMUSG00000023367.15	2732	2718	3554	1934	2129	2686	2480	3610	3667
ENSMUSG00000107597.3	121	122	119	67	92	72	73	124	123
ENSMUSG00000108084.4	4	3	3	0	2	2	8	4	7
ENSMUSG00000029811.15	22	17	33	9	28	23	17	45	28
ENSMUSG00000029813.9	0	4	0	0	0	0	0	0	0
ENSMUSG00000089335.4	0	0	0	0	0	0	0	0	0
ENSMUSG00000068537.3	0	0	0	0	0	0	0	0	0
ENSMUSG00000107943.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000107656.3	0	0	0	0	0	0	0	0	0
ENSMUSG00000107692.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000068536.12	0	0	0	0	0	0	0	0	0
ENSMUSG00000108017.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000039215.6	0	0	0	0	0	0	0	0	0
ENSMUSG00000107457.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000121098.2	0	0	0	0	0	0	0	1	0
ENSMUSG00000029816.11	68	28	28	54	46	59	41	39	51
ENSMUSG00000107758.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000029815.13	224	263	264	155	178	182	196	265	319
ENSMUSG00000107990.2	19	19	13	9	24	19	24	37	18
ENSMUSG00000029814.11	99	72	88	69	63	54	51	89	133
ENSMUSG00000130921.1	2	2	5	0	4	1	2	3	3
ENSMUSG00000107727.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000130952.1	3	0	1	0	0	1	6	2	1
ENSMUSG00000140585.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000120270.2	2	2	3	0	0	0	4	0	1
ENSMUSG00000140622.1	0	1	0	0	0	0	0	0	2
ENSMUSG00000029817.12	2429	2465	2623	3473	3238	3003	2221	2854	3444
ENSMUSG00000107962.2	243	281	245	403	371	303	315	293	417
ENSMUSG00000107916.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000050786.9	100	127	123	74	87	83	74	116	134
ENSMUSG00000138740.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000138787.1	0	0	0	0	0	1	1	0	0
ENSMUSG00000047115.16	53	39	47	22	24	23	55	46	52
ENSMUSG00000023403.15	0	0	0	1	0	0	0	0	0
ENSMUSG00000090624.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000133129.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000129193.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000108266.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000134094.1	0	0	3	0	0	0	1	4	7
ENSMUSG00000134134.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000135242.1	1	0	0	0	0	0	0	1	0
ENSMUSG00000135283.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000107982.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000136891.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000029819.7	0	0	0	0	0	0	0	0	2
ENSMUSG00000107664.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000140634.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000139000.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000136883.1	0	0	1	1	0	0	0	3	0
ENSMUSG00000125110.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000108071.2	1	0	0	0	0	0	0	0	0
ENSMUSG00000142557.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000131731.1	0	1	3	0	2	1	4	0	2
ENSMUSG00000038388.15	379	364	445	456	417	398	346	520	533
ENSMUSG00000029821.16	95	80	93	99	100	68	92	127	122
ENSMUSG00000029822.16	539	574	655	279	342	384	466	631	631
ENSMUSG00000123785.1	0	0	1	0	0	0	0	0	0
ENSMUSG00000121037.2	0	0	0	0	0	3	0	0	0
ENSMUSG00000077357.3	0	0	0	0	0	0	0	0	0
ENSMUSG00000063694.6	489	800	531	741	872	566	674	654	957
ENSMUSG00000085776.11	31	55	38	43	32	22	26	60	56
ENSMUSG00000099221.3	0	2	0	0	0	0	0	0	0
ENSMUSG00000029828.5	10	22	24	10	25	18	23	25	20
ENSMUSG00000107447.2	1	0	0	0	1	0	0	1	1
ENSMUSG00000107418.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000108135.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000107821.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000108016.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000107740.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000029831.8	0	0	0	0	0	1	0	0	0
ENSMUSG00000107672.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000107667.4	5	7	5	6	1	3	6	15	19
ENSMUSG00000141818.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000107978.3	0	1	1	0	0	1	2	6	2
ENSMUSG00000107993.4	0	0	0	0	0	0	0	0	0
ENSMUSG00000128503.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000136361.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000138128.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000107488.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000135586.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000135549.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000108153.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000124943.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000125062.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000124978.1	0	0	0	0	1	0	0	0	0
ENSMUSG00000125015.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000128325.1	0	4	0	3	2	0	2	1	4
ENSMUSG00000128397.1	1	1	0	4	0	0	1	1	1
ENSMUSG00000128361.1	2	1	0	0	0	0	1	1	0
ENSMUSG00000128474.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000128433.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000131921.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000143318.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000126744.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000128062.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000128103.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000128139.1	11	3	7	10	6	5	7	8	7
ENSMUSG00000065505.3	0	0	0	0	0	0	0	0	0
ENSMUSG00000107619.3	0	0	1	0	1	1	0	1	1
ENSMUSG00000120028.2	1	0	0	0	0	0	0	4	0
ENSMUSG00000107660.3	0	0	0	0	0	0	0	0	0
ENSMUSG00000135496.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000108236.3	0	0	0	0	0	0	0	0	0
ENSMUSG00000029832.17	31	39	47	32	43	20	45	40	46
ENSMUSG00000004980.17	15215	15150	16710	14039	14243	14936	13337	17963	20429
ENSMUSG00000136800.1	4	9	6	0	4	0	1	1	11
ENSMUSG00000029836.16	275	343	281	217	200	230	262	327	403
ENSMUSG00000136756.1	3	9	2	1	2	1	2	2	6
ENSMUSG00000038301.16	482	660	531	928	917	475	557	668	873
ENSMUSG00000126022.1	5	4	0	5	1	4	0	2	2
ENSMUSG00000125981.1	0	2	2	1	0	2	3	2	7
ENSMUSG00002076122.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000136784.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000108145.3	0	0	0	0	0	0	0	0	0
ENSMUSG00000126500.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000140961.1	0	0	0	0	0	2	0	0	0
ENSMUSG00000141462.1	6	4	2	0	3	4	3	5	3
ENSMUSG00000059182.9	1059	911	1240	911	894	950	858	1241	1295
ENSMUSG00000108244.3	0	1	0	1	0	2	0	2	0
ENSMUSG00000141501.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000131008.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000085412.10	0	5	1	0	1	0	3	2	3
ENSMUSG00000081979.2	0	0	0	0	0	0	0	1	0
ENSMUSG00000082781.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000029844.10	22	9	7	5	1	3	8	13	41
ENSMUSG00000087658.4	16	14	35	6	3	9	16	20	25
ENSMUSG00002076637.1	0	0	0	0	0	0	0	0	0
ENSMUSG00002075344.1	0	6	3	0	2	0	1	3	4
ENSMUSG00002074924.1	0	0	0	0	0	0	0	0	0
ENSMUSG00002075580.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000014704.11	10	14	16	6	11	8	10	16	13
ENSMUSG00000101298.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000056445.9	16	10	12	3	4	8	15	15	27
ENSMUSG00000079560.14	70	60	70	28	47	43	49	69	71
ENSMUSG00000087626.2	10	24	6	2	8	4	6	14	15
ENSMUSG00000085696.9	16	21	7	10	5	5	9	8	29
ENSMUSG00000128823.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000056468.5	3	11	5	3	4	1	3	8	7
ENSMUSG00000128789.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000101451.2	3	0	2	0	0	0	2	4	1
ENSMUSG00000000942.11	12	12	8	4	5	1	9	17	18
ENSMUSG00000038253.7	48	55	53	9	9	30	27	52	76
ENSMUSG00000043219.10	15	19	6	6	6	4	14	18	25
ENSMUSG00000038236.9	88	74	82	17	49	40	79	127	137
ENSMUSG00000038227.16	43	79	36	39	35	31	40	41	92
ENSMUSG00000143169.1	0	1	0	0	0	0	0	2	0
ENSMUSG00000134655.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000065443.3	0	0	0	0	0	0	0	0	0
ENSMUSG00000000938.12	15	17	9	8	7	6	11	12	8
ENSMUSG00000038210.11	0	0	0	0	0	0	0	0	0
ENSMUSG00000086427.10	0	0	0	0	0	0	0	0	0
ENSMUSG00002075397.1	0	0	0	0	0	0	0	0	0
ENSMUSG00002075448.1	0	0	0	0	0	0	0	0	0
ENSMUSG00002075224.1	0	0	0	0	0	0	0	0	0
ENSMUSG00002076021.1	0	0	0	0	0	0	0	0	0
ENSMUSG00002076839.1	0	0	0	0	0	0	0	0	0
ENSMUSG00002076652.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000102373.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000038203.23	0	0	0	0	0	0	0	0	1
ENSMUSG00002076831.1	0	0	0	0	0	0	0	0	0
ENSMUSG00002076776.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000055408.8	0	0	0	0	0	0	0	0	0
ENSMUSG00002076186.1	0	0	0	0	0	0	0	0	0
ENSMUSG00002075330.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000107463.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000086126.3	0	0	0	0	0	0	0	0	0
ENSMUSG00000005503.9	0	0	0	0	0	0	0	0	0
ENSMUSG00000124723.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000059159.7	1	1	2	1	1	2	3	1	2
ENSMUSG00000084282.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000122258.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000134004.1	1	0	0	0	0	3	0	0	0
ENSMUSG00000131750.1	0	0	0	0	0	0	0	0	1
ENSMUSG00000107895.3	0	0	0	0	0	0	0	0	0
ENSMUSG00000029776.12	1393	1979	1286	1166	1400	1050	1667	1722	2415
ENSMUSG00000107647.2	5	9	3	2	4	2	7	4	8
ENSMUSG00000107813.2	0	1	0	0	0	0	1	0	0
ENSMUSG00000064792.3	0	0	0	0	0	0	0	0	0
ENSMUSG00000129067.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000108170.2	8	3	2	4	3	5	0	2	15
ENSMUSG00000004535.13	3599	3673	4059	3205	3280	3354	3297	4329	5008
ENSMUSG00000108036.2	0	0	3	0	0	0	0	0	0
ENSMUSG00000063568.12	33	40	28	19	31	33	34	52	67
ENSMUSG00000081872.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000138185.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000138220.1	0	0	0	0	0	0	0	0	0
ENSMUSG00002075761.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000080759.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000108028.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000107935.3	0	0	0	0	0	0	0	0	0
ENSMUSG00000140300.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000130161.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000053007.10	16	13	25	96	87	37	23	33	36
ENSMUSG00000119449.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000134937.1	0	0	0	0	1	0	0	0	0
ENSMUSG00000135018.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000134976.1	1	0	1	4	1	1	0	0	0
ENSMUSG00000108004.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000125217.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000142909.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000107984.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000043496.8	56	53	40	8	23	18	40	47	57
ENSMUSG00000108175.3	0	0	0	0	0	0	1	0	0
ENSMUSG00000108255.3	0	1	0	0	0	0	0	3	0
ENSMUSG00000143062.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000142984.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000119179.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000052955.6	0	0	0	0	2	0	0	0	0
ENSMUSG00000142952.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000108060.4	1	1	0	0	1	0	0	0	0
ENSMUSG00000004633.18	155	151	156	75	96	130	102	165	163
ENSMUSG00000087670.2	1	3	10	6	9	7	8	19	13
ENSMUSG00000080205.3	0	0	0	0	0	0	0	0	0
ENSMUSG00000121002.2	1	0	0	1	0	0	0	2	0
ENSMUSG00000086946.9	4	0	4	0	0	1	2	0	2
ENSMUSG00000073067.12	0	3	1	8	0	4	3	7	6
ENSMUSG00000132986.1	0	0	0	0	1	0	0	0	0
ENSMUSG00000133028.1	0	0	0	0	0	0	0	0	1
ENSMUSG00000045725.6	21	27	26	38	23	14	28	26	40
ENSMUSG00000132363.1	1	0	0	0	0	0	0	0	4
ENSMUSG00000125678.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000135493.1	0	0	0	0	0	1	0	0	0
ENSMUSG00000086040.9	20	8	13	1	7	8	9	10	10
ENSMUSG00000108081.3	0	0	0	0	0	0	1	0	0
ENSMUSG00000019124.11	39	15	17	3	7	18	21	26	16
ENSMUSG00000038074.17	47	62	74	25	33	54	34	68	84
ENSMUSG00000139419.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000005225.16	119	125	124	69	77	84	114	131	176
ENSMUSG00000139848.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000101651.3	0	1	0	0	0	0	0	0	1
ENSMUSG00000038065.14	682	823	882	293	282	413	719	989	1122
ENSMUSG00000108283.2	2	8	14	4	4	1	9	6	12
ENSMUSG00000128966.1	66	49	50	17	32	16	40	56	61
ENSMUSG00000143117.1	0	0	0	0	0	0	1	0	0
ENSMUSG00000138982.1	24	17	18	5	19	13	24	23	34
ENSMUSG00000058446.15	2746	2890	2849	1869	1844	2127	2535	3144	3771
ENSMUSG00000107841.2	0	0	0	1	0	0	1	0	2
ENSMUSG00000038058.15	1569	1401	1883	2251	2098	2008	1447	1880	1980
ENSMUSG00000077501.3	0	0	0	0	0	0	0	0	0
ENSMUSG00000002797.10	405	410	435	246	289	332	288	470	441
ENSMUSG00000140441.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000029777.11	1784	1867	1980	1663	1721	1593	1603	1887	2364
ENSMUSG00000003476.17	0	0	1	0	0	0	2	0	2
ENSMUSG00000108285.3	0	0	0	0	0	0	0	0	0
ENSMUSG00000003477.6	266	80	357	66	21	281	154	255	233
ENSMUSG00000038022.12	39	28	35	26	20	22	27	38	43
ENSMUSG00000133150.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000107766.2	1	0	0	3	0	1	0	0	0
ENSMUSG00002076023.1	0	0	0	0	0	0	0	0	1
ENSMUSG00000136302.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000004655.6	3478	2761	3757	2832	3264	3604	3756	4042	4886
ENSMUSG00000004654.7	0	0	0	0	0	0	0	0	0
ENSMUSG00000108228.4	1	10	1	1	3	7	7	2	0
ENSMUSG00000029778.13	294	185	318	183	155	284	263	362	339
ENSMUSG00002076548.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000128676.1	0	0	1	0	0	0	0	0	1
ENSMUSG00000128720.1	0	0	0	0	0	0	2	0	0
ENSMUSG00000037984.10	0	0	0	0	0	0	0	0	0
ENSMUSG00000108063.3	0	0	0	0	0	0	0	0	0
ENSMUSG00000127391.1	0	0	0	0	0	0	0	1	0
ENSMUSG00000127347.1	0	0	1	0	0	0	0	0	4
ENSMUSG00000037973.7	4	3	0	0	0	0	0	0	0
ENSMUSG00000002930.7	1	0	0	0	0	0	0	0	0
ENSMUSG00000004347.18	80	74	72	16	44	53	62	111	89
ENSMUSG00000125300.1	0	0	0	0	0	0	0	0	0
ENSMUSG00002076183.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000125418.1	0	0	0	0	1	0	0	0	0
ENSMUSG00000125379.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000125463.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000119487.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000077682.3	0	0	0	0	0	0	0	0	0
ENSMUSG00000125339.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000091625.9	213	223	300	186	171	219	198	298	339
ENSMUSG00000029787.11	1068	1026	1091	1345	1221	1069	1112	1347	1536
ENSMUSG00000059486.12	972	1043	1090	1212	1175	1144	1045	1279	1309
ENSMUSG00000108080.2	3	2	5	1	2	0	2	3	7
ENSMUSG00000135660.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000029781.8	762	763	732	585	605	545	661	740	1071
ENSMUSG00000135266.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000029780.15	546	562	770	3669	3189	2226	761	756	1053
ENSMUSG00000139123.1	3	1	7	24	20	9	8	1	4
ENSMUSG00000108260.2	1	1	1	1	0	0	0	1	0
ENSMUSG00000071893.8	3	4	2	6	2	0	3	4	8
ENSMUSG00000108021.2	0	0	0	1	0	0	0	0	0
ENSMUSG00000090346.3	0	0	0	0	0	0	0	0	1
ENSMUSG00000115701.2	0	0	0	0	0	0	1	0	0
ENSMUSG00000093696.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000061208.7	0	0	0	0	0	0	0	0	0
ENSMUSG00000091541.3	0	0	0	0	0	0	0	0	0
ENSMUSG00000115181.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000115236.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000057981.6	0	0	0	0	0	0	0	0	0
ENSMUSG00000093728.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000064259.3	0	0	0	0	0	0	0	0	0
ENSMUSG00000114982.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000115199.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000127725.1	0	2	0	0	0	0	0	1	0
ENSMUSG00000093520.3	0	0	0	0	0	0	0	0	1
ENSMUSG00000093621.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000115792.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000115644.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000093535.3	5	1	2	13	9	11	2	1	4
ENSMUSG00000091382.3	0	0	0	0	0	0	0	0	0
ENSMUSG00000115799.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000115253.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000093398.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000122497.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000108112.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000037826.6	438	589	581	1541	1454	1178	631	667	852
ENSMUSG00000122456.1	4	13	11	40	38	23	19	19	25
ENSMUSG00002076654.1	0	0	0	1	0	0	0	0	0
ENSMUSG00000029798.12	315	378	624	6813	5723	3847	1032	733	1189
ENSMUSG00000107627.2	2	0	2	14	4	14	0	0	1
ENSMUSG00000104204.2	20	6	7	11	11	12	19	10	12
ENSMUSG00000043162.8	139	174	154	78	113	130	127	181	202
ENSMUSG00000097656.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000062190.13	177	179	247	171	206	180	174	211	285
ENSMUSG00000037788.15	628	720	858	635	706	687	739	892	995
ENSMUSG00000115343.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000107431.2	0	0	0	0	0	0	2	2	0
ENSMUSG00000077717.3	0	0	0	0	0	0	0	0	0
ENSMUSG00000093530.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000115091.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000093376.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000093541.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000115507.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000115668.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000107678.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000048697.5	0	0	0	0	0	0	0	0	0
ENSMUSG00000071419.8	16	10	15	12	12	20	12	17	13
ENSMUSG00000121370.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000093382.4	0	0	0	0	0	0	0	0	0
ENSMUSG00000121371.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000093666.4	0	0	0	0	0	0	0	0	0
ENSMUSG00000093560.3	0	0	0	0	0	0	0	0	0
ENSMUSG00000107530.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000093743.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000093708.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000107521.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000093731.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000071428.3	0	0	0	0	0	0	0	0	0
ENSMUSG00000093522.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000115705.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000091734.3	0	0	0	0	0	0	0	0	0
ENSMUSG00000093547.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000093702.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000095670.3	0	0	0	0	0	0	0	0	0
ENSMUSG00000107518.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000093461.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000107960.3	0	0	0	0	0	0	0	0	0
ENSMUSG00000093747.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000115404.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000093518.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000093588.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000093741.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000029802.14	475	424	504	281	307	432	398	510	734
ENSMUSG00000121138.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000108164.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000029804.18	1460	1541	1796	4378	4014	3544	1988	1916	2715
ENSMUSG00000055430.5	15	13	19	24	26	15	16	20	27
ENSMUSG00000037709.14	455	617	231	272	313	143	469	428	806
ENSMUSG00000107439.3	0	2	1	3	0	0	1	5	1
ENSMUSG00000108075.2	0	0	0	1	0	0	0	0	0
ENSMUSG00000107449.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000118703.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000127461.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000107987.2	0	0	0	0	0	0	0	0	0
