gene_id	SRR31032510	SRR31032511	SRR31032512	SRR31032507	SRR31032508	SRR31032509	SRR31032504	SRR31032505	SRR31032506
ENSMUSG00000133714.1	0	0	1	1	0	1	0	2	1
ENSMUSG00000133527.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000106558.2	1	1	4	2	5	1	0	0	0
ENSMUSG00000105999.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000106551.2	0	0	0	0	0	0	0	0	1
ENSMUSG00000133678.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000105437.3	9	7	0	9	8	0	10	16	6
ENSMUSG00000105926.2	2	0	0	0	3	0	0	0	0
ENSMUSG00000025746.12	510	153	139	735	709	537	60	110	131
ENSMUSG00000025747.13	433	521	229	165	182	171	329	277	208
ENSMUSG00000104667.3	0	0	0	0	1	4	0	11	0
ENSMUSG00000144312.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000086815.7	0	0	0	0	0	0	0	0	0
ENSMUSG00000044576.7	6	0	0	0	0	0	0	0	0
ENSMUSG00000025745.13	1249	1391	622	669	706	477	733	755	736
ENSMUSG00000059447.14	1188	886	586	449	543	405	792	703	754
ENSMUSG00000088113.3	0	0	0	0	0	0	0	0	0
ENSMUSG00000067642.12	24	35	11	22	15	12	10	12	11
ENSMUSG00000120241.2	34	56	23	11	20	23	32	16	13
ENSMUSG00000075703.17	434	537	271	138	103	138	245	255	311
ENSMUSG00000085099.2	4	1	4	0	0	0	3	0	2
ENSMUSG00000073102.8	0	0	0	0	9	0	2	0	0
ENSMUSG00000106311.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000062372.14	23	46	19	17	11	10	25	12	26
ENSMUSG00000127127.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000029182.11	0	0	0	0	0	0	0	0	0
ENSMUSG00000053194.3	0	0	0	0	0	0	0	0	0
ENSMUSG00002075404.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000106300.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000053214.9	0	1	0	0	5	0	0	2	0
ENSMUSG00000142897.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000049265.9	2	7	0	0	2	0	0	0	0
ENSMUSG00000029175.18	534	397	260	247	167	199	408	326	439
ENSMUSG00000093710.3	0	0	0	0	0	0	0	0	0
ENSMUSG00000029177.10	633	401	234	61	146	87	306	310	324
ENSMUSG00000140256.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000029168.15	0	0	5	1	7	0	4	1	0
ENSMUSG00000140180.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000106173.2	0	0	0	1	0	0	0	0	2
ENSMUSG00000087258.3	0	0	1	0	0	0	0	0	0
ENSMUSG00000029166.15	45	23	21	25	21	36	40	14	21
ENSMUSG00000106229.2	0	0	6	3	0	2	0	8	10
ENSMUSG00000140296.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000038828.14	883	844	486	313	306	189	640	664	505
ENSMUSG00000107086.2	1	4	0	1	0	2	0	2	2
ENSMUSG00000128455.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000029165.18	44	66	55	30	31	44	34	63	21
ENSMUSG00000107201.2	0	16	1	11	2	6	0	0	4
ENSMUSG00000038803.8	376	321	199	128	157	118	210	281	210
ENSMUSG00000133228.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000029163.10	128	109	89	10	37	27	55	126	68
ENSMUSG00000029162.16	438	407	175	82	139	66	259	261	207
ENSMUSG00000029161.9	40	66	25	5	39	7	35	19	48
ENSMUSG00000006638.17	4	5	1	0	2	1	0	1	2
ENSMUSG00000045302.14	1493	1478	703	490	425	323	894	910	1011
ENSMUSG00000006642.4	0	0	0	0	0	0	0	0	0
ENSMUSG00000006641.13	129	302	157	102	107	133	162	166	147
ENSMUSG00000013622.16	843	1071	487	419	388	264	631	660	550
ENSMUSG00000013629.17	363	505	366	185	58	73	310	337	358
ENSMUSG00000029151.15	0	0	0	0	0	0	0	0	0
ENSMUSG00000104299.2	0	1	0	0	0	0	0	0	0
ENSMUSG00000053856.8	0	0	0	0	0	0	0	0	0
ENSMUSG00000062077.15	0	0	0	0	0	0	0	0	0
ENSMUSG00000135373.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000107265.3	0	0	0	0	0	0	0	0	0
ENSMUSG00000038676.7	0	0	0	0	0	0	0	0	0
ENSMUSG00000107283.4	242	401	172	163	115	134	193	242	224
ENSMUSG00000101678.4	4	2	6	0	1	1	0	0	0
ENSMUSG00000143381.1	2	6	0	0	0	0	0	2	0
ENSMUSG00000106864.4	309	336	241	206	173	176	261	184	220
ENSMUSG00000143424.1	8	5	3	2	0	0	4	5	12
ENSMUSG00000029145.13	591	446	245	197	182	200	381	345	353
ENSMUSG00000029146.15	1356	1517	993	1138	1015	827	1358	1219	1133
ENSMUSG00000043059.17	251	260	232	388	457	444	281	245	251
ENSMUSG00000136892.1	0	0	0	6	1	0	0	0	0
ENSMUSG00000029147.12	944	1339	642	595	520	461	906	753	810
ENSMUSG00000136964.1	0	1	0	0	0	0	0	0	2
ENSMUSG00000106717.2	15	3	10	11	0	13	9	3	8
ENSMUSG00000121100.2	0	2	0	1	0	0	0	0	1
ENSMUSG00000055424.6	2	2	8	0	0	0	0	1	6
ENSMUSG00000029148.16	1423	1793	979	1445	1132	1160	1239	1023	1107
ENSMUSG00000128166.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000029149.15	80	93	46	93	42	52	59	34	43
ENSMUSG00000038564.12	272	656	337	433	329	419	374	292	292
ENSMUSG00000140539.1	6	7	10	3	1	1	5	2	0
ENSMUSG00000038552.15	96	222	105	92	83	78	142	98	176
ENSMUSG00000059434.10	0	0	4	0	0	0	0	3	0
ENSMUSG00000130345.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000106935.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000137656.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000137620.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000106866.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000106950.2	0	0	1	0	0	0	0	0	0
ENSMUSG00000062761.8	544	752	286	166	202	195	281	342	279
ENSMUSG00000107120.2	0	6	0	0	0	0	1	0	0
ENSMUSG00000107142.4	0	0	0	0	0	0	0	0	0
ENSMUSG00000029138.5	0	0	0	0	0	0	0	0	0
ENSMUSG00000064037.14	968	879	561	250	238	302	525	678	527
ENSMUSG00000053134.14	343	279	111	109	157	176	209	265	199
ENSMUSG00000029141.17	282	340	168	113	145	139	203	253	178
ENSMUSG00000107355.4	199	68	71	38	42	28	65	49	83
ENSMUSG00000107015.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000106918.4	808	706	404	279	405	201	402	541	453
ENSMUSG00000105617.5	0	0	0	0	0	0	0	0	0
ENSMUSG00000140004.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000029136.10	118	83	34	79	60	76	111	57	116
ENSMUSG00000099301.3	0	0	0	0	1	0	0	0	0
ENSMUSG00000052139.19	420	443	225	216	264	200	298	330	260
ENSMUSG00000107151.2	0	2	6	1	2	1	2	0	0
ENSMUSG00002075106.1	0	0	0	1	0	0	4	3	0
ENSMUSG00000139884.1	0	0	0	0	0	0	0	0	3
ENSMUSG00000107140.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000139926.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000106894.2	3	0	0	0	0	0	3	0	0
ENSMUSG00000139841.1	0	0	0	0	0	0	0	0	2
ENSMUSG00000124515.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000124551.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000143984.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000144023.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000102759.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000133933.1	13	0	0	0	0	1	1	0	5
ENSMUSG00000120628.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000029135.11	1530	1010	710	285	411	276	580	771	494
ENSMUSG00000136082.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000130139.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000118998.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000107220.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000131282.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000131253.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000029134.15	16	16	13	33	0	1	13	8	10
ENSMUSG00000081200.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000107078.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000138881.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000107036.3	0	0	0	0	0	0	1	0	0
ENSMUSG00000138799.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000107211.2	3	1	0	0	0	0	1	1	0
ENSMUSG00000127242.1	0	3	0	0	0	0	0	3	0
ENSMUSG00000014956.16	1600	2516	1195	963	1079	892	974	1040	1089
ENSMUSG00000107197.2	0	0	0	0	0	0	0	1	0
ENSMUSG00000107083.2	0	0	11	16	6	0	5	3	2
ENSMUSG00000080753.2	0	1	0	0	0	0	0	0	0
ENSMUSG00000085234.2	0	0	2	0	0	0	0	0	0
ENSMUSG00000107316.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000121439.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000106835.5	0	0	0	0	0	0	0	0	0
ENSMUSG00000107277.2	37	3	4	8	1	15	20	3	24
ENSMUSG00000014932.16	3	17	82	100	65	119	42	32	135
ENSMUSG00000107018.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000118435.3	0	0	0	0	0	0	0	0	0
ENSMUSG00000131566.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000131602.1	0	3	0	0	0	0	0	0	1
ENSMUSG00000106680.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000121281.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000082305.6	1	6	1	0	0	0	2	0	0
ENSMUSG00000129499.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000122791.1	0	0	0	0	0	0	0	0	2
ENSMUSG00000023452.20	972	894	494	457	426	341	668	714	614
ENSMUSG00000105647.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000122874.1	0	4	1	0	0	0	0	0	0
ENSMUSG00000122827.1	0	1	0	0	0	0	0	0	0
ENSMUSG00000054280.15	292	453	413	256	145	294	396	400	298
ENSMUSG00000105429.2	0	4	7	3	0	4	7	4	4
ENSMUSG00000106654.2	0	0	2	0	0	0	2	0	0
ENSMUSG00000037426.19	273	371	245	306	141	164	192	286	313
ENSMUSG00000089080.3	0	0	0	0	0	0	0	0	0
ENSMUSG00000122023.1	1	4	0	1	0	2	0	4	8
ENSMUSG00000105929.2	3	5	2	0	3	1	4	2	3
ENSMUSG00000135383.1	0	0	0	2	2	0	1	0	2
ENSMUSG00000018965.12	3098	3572	1801	2618	2848	2189	2433	2518	2218
ENSMUSG00000132818.1	0	0	0	4	0	0	0	0	0
ENSMUSG00000132775.1	5	0	0	0	0	1	1	0	0
ENSMUSG00000107046.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000093885.3	1	2	1	0	1	0	0	3	2
ENSMUSG00000011034.7	0	0	0	0	0	0	0	0	0
ENSMUSG00000081022.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000121826.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000081618.4	0	0	0	0	0	0	0	0	0
ENSMUSG00000037379.8	0	0	0	0	0	0	0	4	0
ENSMUSG00000037373.13	1733	2173	979	1051	1031	674	1600	1534	1213
ENSMUSG00000107161.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000135948.1	0	0	1	0	0	0	0	0	0
ENSMUSG00000092275.3	106	249	161	126	99	113	84	110	163
ENSMUSG00000135358.1	2	0	0	0	0	0	0	0	0
ENSMUSG00000079562.8	1026	1167	665	743	703	657	833	891	845
ENSMUSG00000126421.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000037355.15	90	142	109	105	57	50	121	101	98
ENSMUSG00000029112.6	0	0	0	0	0	0	0	0	0
ENSMUSG00000130607.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000130570.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000107248.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000136727.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000136809.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000136770.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000142142.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000136831.1	0	0	1	0	0	0	0	0	0
ENSMUSG00000037339.18	348	360	136	87	127	72	311	275	251
ENSMUSG00000097271.2	5	0	8	16	0	4	0	18	6
ENSMUSG00000004642.14	1431	1755	915	1021	834	777	1126	1225	1023
ENSMUSG00000106834.2	0	0	0	0	0	0	0	0	1
ENSMUSG00000019295.9	200	277	150	96	51	66	128	203	181
ENSMUSG00000037313.17	700	729	404	302	340	213	580	546	555
ENSMUSG00000106971.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000142886.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000106896.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000054252.19	58	134	42	52	87	50	61	69	86
ENSMUSG00000005299.7	996	1183	669	554	625	406	658	772	863
ENSMUSG00000059064.9	0	0	1	0	0	0	1	0	0
ENSMUSG00000107149.2	0	0	0	0	1	0	0	0	0
ENSMUSG00000057406.17	517	493	310	237	278	151	367	299	286
ENSMUSG00000136880.1	0	0	2	0	0	0	0	0	0
ENSMUSG00000029111.8	404	627	293	240	302	134	373	433	392
ENSMUSG00000098830.3	0	0	0	0	0	0	0	0	0
ENSMUSG00000106688.3	0	0	0	0	0	0	0	0	0
ENSMUSG00000107043.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000143884.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000070858.13	7	2	4	0	0	0	3	5	9
ENSMUSG00000106743.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000048142.10	24	39	14	3	3	2	14	12	2
ENSMUSG00000045102.13	2	1	0	0	0	0	1	15	0
ENSMUSG00000106868.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000106771.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000106902.3	0	0	0	0	0	0	0	0	0
ENSMUSG00000079555.3	106	163	210	59	27	101	85	118	182
ENSMUSG00000077454.3	0	0	0	0	0	0	0	0	0
ENSMUSG00000124104.1	4	1	0	0	0	0	1	2	0
ENSMUSG00000037235.14	411	535	306	197	131	172	385	326	331
ENSMUSG00000106702.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000120460.2	11	0	0	0	0	0	0	0	1
ENSMUSG00000037224.16	6	19	30	1	4	0	25	27	25
ENSMUSG00000086291.2	5	29	10	0	10	4	7	10	3
ENSMUSG00000106888.2	0	0	0	0	0	0	0	5	0
ENSMUSG00000126539.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000109572.2	0	0	0	0	0	0	0	0	1
ENSMUSG00000107006.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000107287.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000120013.2	25	0	19	30	22	11	11	7	4
ENSMUSG00000029110.14	3236	3425	1875	3274	3218	2723	2231	2125	2303
ENSMUSG00000037210.17	109	130	113	108	41	61	120	100	114
ENSMUSG00000141061.1	0	0	0	1	0	0	0	0	0
ENSMUSG00000131896.1	0	0	0	0	0	0	2	0	0
ENSMUSG00000107227.2	0	0	1	11	2	8	0	0	0
ENSMUSG00000098062.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000106678.2	6	7	0	4	3	1	5	3	2
ENSMUSG00000059866.14	1003	984	737	893	884	745	635	598	693
ENSMUSG00000054520.16	436	421	138	1010	981	819	366	372	455
ENSMUSG00000088332.4	0	0	0	0	0	0	0	0	0
ENSMUSG00000029106.15	1973	2624	1560	1319	1263	1008	1849	1522	1625
ENSMUSG00000099082.3	0	0	0	0	0	0	0	0	0
ENSMUSG00000107128.2	3	0	3	1	0	1	0	0	0
ENSMUSG00000001082.13	732	516	388	354	277	178	594	482	488
ENSMUSG00000036693.13	276	374	216	120	112	108	157	315	227
ENSMUSG00000085166.3	0	6	0	2	0	5	4	0	0
ENSMUSG00000052783.17	11	37	21	4	1	11	9	2	0
ENSMUSG00000107246.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000119404.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000140667.1	0	0	0	0	1	0	0	0	1
ENSMUSG00000029104.16	637	590	420	606	426	238	586	584	456
ENSMUSG00000051246.4	17	12	18	7	12	2	4	3	14
ENSMUSG00000132478.1	3	0	0	0	0	0	0	0	0
ENSMUSG00000140901.1	9	0	1	0	0	0	0	0	1
ENSMUSG00000140859.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000134821.1	2	1	0	6	0	3	1	0	0
ENSMUSG00000029101.17	1224	1419	746	952	728	934	1102	908	1058
ENSMUSG00000093097.3	0	1	0	0	0	0	0	0	0
ENSMUSG00000107040.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000029102.10	25	73	34	8	11	17	44	37	24
ENSMUSG00000044716.13	0	0	0	0	0	0	0	0	0
ENSMUSG00000029103.17	1397	1342	825	640	648	515	844	803	813
ENSMUSG00000123792.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000141350.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000137783.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000138596.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000045318.7	4	2	0	2	0	3	0	0	0
ENSMUSG00000124344.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000134783.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000134747.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000106762.5	0	0	0	0	0	0	0	0	0
ENSMUSG00000055944.4	0	0	0	0	0	0	0	0	0
ENSMUSG00000067438.6	0	0	0	0	0	0	0	0	0
ENSMUSG00000127400.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000103608.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000106970.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000124488.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000125516.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000036596.7	0	0	0	0	0	0	0	0	0
ENSMUSG00000144298.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000106928.2	3	37	6	1	15	0	22	0	10
ENSMUSG00000083907.3	2	0	3	1	6	1	2	0	7
ENSMUSG00000029097.12	118	146	109	85	51	44	72	66	118
ENSMUSG00000136090.1	0	0	1	1	0	0	0	1	0
ENSMUSG00000055061.7	4	0	0	0	0	0	1	0	0
ENSMUSG00000029098.18	1166	1062	753	460	567	262	1049	852	779
ENSMUSG00000132561.1	0	0	0	0	0	0	0	0	2
ENSMUSG00000029096.16	0	8	2	5	4	6	0	6	4
ENSMUSG00000036553.17	642	808	437	347	241	121	776	711	630
ENSMUSG00000129979.1	7	3	1	4	2	0	7	8	3
ENSMUSG00000087703.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000137376.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000029095.18	0	10	0	0	0	3	1	15	16
ENSMUSG00000132072.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000132036.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000029094.13	210	201	140	333	296	279	203	93	173
ENSMUSG00000082692.3	0	0	0	0	0	0	0	0	0
ENSMUSG00000029093.15	9	18	14	19	1	5	38	21	12
ENSMUSG00000130832.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000123822.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000043430.6	0	1	0	0	0	0	0	0	0
ENSMUSG00000098884.3	0	0	0	0	0	0	0	0	0
ENSMUSG00000129322.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000039563.9	0	0	0	0	0	0	0	1	0
ENSMUSG00000029198.4	1026	1088	466	504	583	348	653	600	570
ENSMUSG00000029196.10	13	19	8	10	27	25	19	14	34
ENSMUSG00000050677.3	27	42	33	15	36	27	36	10	44
ENSMUSG00000029192.18	1626	1631	1003	1046	935	802	902	1027	1244
ENSMUSG00000130044.1	12	9	10	6	9	7	12	6	21
ENSMUSG00000130090.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000106797.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000029190.20	460	629	224	292	269	306	425	478	444
ENSMUSG00000107168.2	1	16	0	14	3	1	0	0	7
ENSMUSG00000089407.3	0	0	0	0	0	0	0	0	0
ENSMUSG00000089197.3	0	0	0	0	0	0	0	0	0
ENSMUSG00000132185.1	3	0	0	0	0	0	0	0	0
ENSMUSG00000120374.2	0	3	4	0	19	3	0	1	12
ENSMUSG00000132107.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000132148.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000060708.5	295	303	207	220	203	158	173	225	178
ENSMUSG00000107081.3	0	0	0	0	0	0	0	0	0
ENSMUSG00000115557.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000125338.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000125378.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000055302.6	2065	2252	1005	1058	1195	670	1263	1388	1258
ENSMUSG00000128001.1	0	0	0	4	0	0	0	1	1
ENSMUSG00000029119.10	564	585	317	175	123	202	389	327	345
ENSMUSG00000029120.11	0	32	5	0	3	7	2	0	15
ENSMUSG00000087487.3	0	0	0	0	0	0	0	0	0
ENSMUSG00000106934.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000135097.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000039474.14	102	190	98	29	54	37	94	97	51
ENSMUSG00000063646.19	33	17	2	1	1	2	9	8	1
ENSMUSG00000122536.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000097686.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000117286.2	0	0	0	0	0	0	0	0	0
ENSMUSG00002075080.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000113373.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000127810.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000029121.17	0	28	15	4	0	9	8	0	0
ENSMUSG00000029122.12	0	0	0	0	0	0	0	0	0
ENSMUSG00000107307.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000050248.12	0	23	0	0	0	0	0	0	0
ENSMUSG00000057290.6	0	0	0	0	0	0	0	0	0
ENSMUSG00000029123.9	0	0	0	0	0	0	0	0	0
ENSMUSG00000140943.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000140865.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000140905.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000062329.5	0	0	0	0	0	0	0	0	4
ENSMUSG00000133443.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000107131.3	0	0	0	0	0	0	0	0	0
ENSMUSG00000048450.11	0	0	0	0	7	0	8	0	7
ENSMUSG00000133523.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000133490.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000129890.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000125039.1	0	0	0	0	0	0	1	0	0
ENSMUSG00000106718.3	0	0	0	0	0	0	0	0	0
ENSMUSG00000123295.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000123336.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000136493.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000107126.3	0	0	0	0	0	0	0	0	0
ENSMUSG00000133719.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000107129.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000029125.15	300	362	213	235	223	94	188	165	202
ENSMUSG00000107276.2	7	5	3	0	2	5	0	2	7
ENSMUSG00000029126.8	6	7	4	0	0	0	0	6	0
ENSMUSG00000127017.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000029127.16	68	185	83	82	70	35	70	70	110
ENSMUSG00000125125.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000067367.10	505	478	265	242	233	153	238	264	268
ENSMUSG00000143043.1	1	1	0	1	0	0	0	0	0
ENSMUSG00000067365.12	1083	1091	525	936	779	639	636	639	540
ENSMUSG00000051596.16	0	0	0	3	0	0	0	0	0
ENSMUSG00000106932.3	0	0	0	0	0	0	0	0	0
ENSMUSG00000097029.4	0	0	0	0	0	0	0	0	0
ENSMUSG00000039358.4	0	0	0	0	0	0	0	0	0
ENSMUSG00000005107.14	50	36	31	5	27	4	28	12	2
ENSMUSG00000142376.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000142459.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000142415.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000089646.2	7	5	4	2	3	1	1	2	1
ENSMUSG00000142298.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000142339.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000139597.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000005103.13	10527	10623	5984	7575	8299	5533	6540	7280	7889
ENSMUSG00000064419.3	0	0	0	0	0	0	0	0	0
ENSMUSG00000121120.2	0	3	1	1	3	0	4	1	0
ENSMUSG00000133760.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000129461.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000086422.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000129501.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000046572.11	87	131	100	65	29	82	86	86	30
ENSMUSG00000128092.1	2	0	2	0	4	0	5	0	0
ENSMUSG00000077273.3	0	0	1	0	0	0	0	0	0
ENSMUSG00000039315.17	93	58	41	65	84	33	51	49	69
ENSMUSG00000079528.12	0	0	0	0	0	0	0	1	0
ENSMUSG00000131550.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000131482.1	0	0	0	2	0	0	0	0	0
ENSMUSG00000131515.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000131591.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000106924.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000135665.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000137110.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000137072.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000106794.3	0	0	0	0	0	0	0	0	0
ENSMUSG00000107031.3	0	0	0	0	0	0	0	0	0
ENSMUSG00000106876.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000133778.1	0	0	0	0	0	0	0	0	0
ENSMUSG00002075629.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000132214.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000107030.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000106851.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000106679.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000106741.5	0	0	0	0	0	0	0	0	0
ENSMUSG00000077522.3	0	0	0	0	0	0	0	0	0
ENSMUSG00000107134.2	6	9	5	0	2	0	5	3	0
ENSMUSG00000051022.8	297	112	55	14	12	6	33	92	44
ENSMUSG00000131115.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000140725.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000083261.5	2	5	2	6	2	6	1	2	0
ENSMUSG00000107070.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000082938.2	0	0	1	0	0	0	1	0	0
ENSMUSG00000089393.3	0	0	0	0	0	0	0	0	0
ENSMUSG00000130164.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000132413.1	0	0	0	0	0	0	0	0	0
