Database	Term ID	Term name	Overlap count	Tested-gene denominator	Background term count	Background denominator	Gene ratio	Background ratio	Nominal p-value	Adjusted p-value (FDR)	q-value	Mapped retained genes
Reactome	R-MMU-1280215	Cytokine Signaling in Immune system	24	101	441	8124	0.2376237623762376	0.05428360413589365	4.932980760174342e-10	6.555164335234645e-08	4.73840992920026e-08	Mx2;Oasl1;Isg15;Il1rn;Usp18;Ifit1bl2;Psme2b;Socs1;Eif2ak2;Il12rb1;Socs3;Rigi;Ube2l6;Nlrc5;Trim25;Adar;Myd88;Map3k8;Il15;Hck;Irf9;Uba7;Psmb9;Psmb10
Reactome	R-MMU-913531	Interferon Signaling	14	101	131	8124	0.13861386138613863	0.016125061546036434	6.223257280286055e-10	6.555164335234645e-08	4.73840992920026e-08	Mx2;Oasl1;Isg15;Usp18;Ifit1bl2;Socs1;Eif2ak2;Socs3;Rigi;Ube2l6;Trim25;Adar;Irf9;Uba7
Reactome	R-MMU-1169410	Antiviral mechanism by IFN-stimulated genes	11	101	91	8124	0.10891089108910891	0.01120137863121615	1.3100828881634717e-08	1.0349654816491424e-06	7.481262808722982e-07	Mx2;Oasl1;Isg15;Usp18;Ifit1bl2;Eif2ak2;Rigi;Ube2l6;Trim25;Adar;Uba7
Reactome	R-MMU-449147	Signaling by Interleukins	13	101	260	8124	0.12871287128712872	0.032003938946331856	1.8088570111715307e-05	0.0011431976310604	0.0008263620451036257	Il1rn;Usp18;Psme2b;Socs1;Il12rb1;Socs3;Nlrc5;Myd88;Map3k8;Il15;Hck;Psmb9;Psmb10
Reactome	R-MMU-380108	Chemokine receptors bind chemokines	6	101	47	8124	0.0594059405940594	0.005785327424913836	2.260495266222596e-05	0.0011905275068772	0.000860574513632111	Cxcl10;Ccl7;Cxcl9;Ccl12;Ccl4;Ccrl2
Reactome	R-MMU-9020702	Interleukin-1 signaling	8	101	101	8124	0.07920792079207921	0.01243229935992122	3.3649125834495373e-05	0.0015190176805286	0.0010980241061782	Il1rn;Usp18;Psme2b;Nlrc5;Myd88;Map3k8;Psmb9;Psmb10
Reactome	R-MMU-8956319	Nucleotide catabolism	5	101	35	8124	0.04950495049504951	0.00430822255046775	6.491788025121597e-05	0.0023052839150371	0.0016663777800235	Pnp2;Upp1;Pnp;Xdh;Samhd1
Reactome	R-MMU-1236975	Antigen processing-Cross presentation	7	101	83	8124	0.06930693069306931	0.010216642048252093	7.137727537540971e-05	0.0023052839150371	0.0016663777800235	Psme2b;Fcgr1;H2-T22;Tap1;Psmb9;Tapbp;Psmb10
Reactome	R-MMU-6798695	Neutrophil degranulation	17	101	478	8124	0.16831683168316833	0.05883801083210241	7.30259215159063e-05	0.0023052839150371	0.0016663777800235	Plac8;Hp;Pnp2;Tarm1;Ifi211;Ifi204;Ifi205;Olr1;Fpr2;Lilrb4b;Fcgr4;Bst2;Pnp;Mndal;Fgl2;S100a9;H2-T22
Reactome	R-MMU-446652	Interleukin-1 family signaling	8	101	114	8124	0.07920792079207921	0.014032496307237814	8.024722489053358e-05	0.0023052839150371	0.0016663777800235	Il1rn;Usp18;Psme2b;Nlrc5;Myd88;Map3k8;Psmb9;Psmb10
Reactome	R-MMU-8956321	Nucleotide salvage	4	101	22	8124	0.039603960396039604	0.0027080256031511572	0.00013860128529887537	0.0036498338462037	0.0026382876236715	Pnp2;Upp1;Pnp;Dck
Reactome	R-MMU-983169	Class I MHC mediated antigen processing & presentation	13	101	332	8124	0.12871287128712872	0.04086656819300837	0.0002215638080881463	0.0053857048735272	0.0038930644821965	Herc6;Psme2b;Fcgr1;Socs1;Socs3;Dtx3l;Ube2l6;H2-T22;Tap1;Uba7;Psmb9;Tapbp;Psmb10
Reactome	R-MMU-5218859	Regulated Necrosis	5	101	51	8124	0.04950495049504951	0.006277695716395864	0.00040138164838615496	0.0088680702203906	0.0064102972612417	Gzmb;Mlkl;Casp4;Tnfsf10;Fas
Reactome	R-MMU-909733	Interferon alpha/beta signaling	4	101	29	8124	0.039603960396039604	0.003569670113244707	0.00042095270033499767	0.0088680702203906	0.0064102972612417	Usp18;Socs1;Socs3;Irf9
Reactome	R-MMU-5656169	Termination of translesion DNA synthesis	4	101	30	8124	0.039603960396039604	0.003692762186115214	0.000481109061553065	0.009057701973926	0.0065473728459092	Isg15;Ube2l6;Trim25;Uba7
Reactome	R-MMU-2029481	FCGR activation	3	101	13	8124	0.0297029702970297	0.001600196947316593	0.00048728143530614784	0.009057701973926	0.0065473728459092	Fcgr1;Fcgr4;Hck
Reactome	R-MMU-74217	Purine salvage	3	101	14	8124	0.0297029702970297	0.0017232890201870998	0.0006145924437116521	0.0107895117896045	0.0077992140517794	Pnp2;Pnp;Dck
Reactome	R-MMU-15869	Metabolism of nucleotides	6	101	92	8124	0.0594059405940594	0.011324470704086657	0.0009569928926599048	0.0159163028463436	0.0115051223106481	Pnp2;Upp1;Pnp;Xdh;Samhd1;Dck
Reactome	R-MMU-110313	Translesion synthesis by Y family DNA polymerases bypasses lesions on DNA template	4	101	37	8124	0.039603960396039604	0.004554406696208764	0.0010847469787359	0.0164744306842865	0.0119085658177554	Isg15;Ube2l6;Trim25;Uba7
Reactome	R-MMU-197264	Nicotinamide salvaging	3	101	17	8124	0.0297029702970297	0.0020925652387986213	0.0011174376075555	0.0164744306842865	0.0119085658177554	Parp9;Parp14;Parp10
Reactome	R-MMU-9833482	PKR-mediated signaling	5	101	64	8124	0.04950495049504951	0.007877892663712457	0.0011469540349819	0.0164744306842865	0.0119085658177554	Isg15;Eif2ak2;Ube2l6;Trim25;Adar
Reactome	R-MMU-74259	Purine catabolism	3	101	18	8124	0.0297029702970297	0.0022156573116691287	0.0013288773778117	0.0182576196255877	0.0131975464981763	Pnp2;Pnp;Xdh
Reactome	R-MMU-9705462	Inactivation of CSF3 (G-CSF) signaling	3	101	19	8124	0.0297029702970297	0.0023387493845396356	0.0015638713193659	0.0205909723716522	0.0148842138729132	Socs1;Socs3;Hck
Reactome	R-MMU-2168880	Scavenging of heme from plasma	3	101	22	8124	0.0297029702970297	0.0027080256031511572	0.0024191240711469	0.0299084315135209	0.0216193525597402	Hp;Apol9a;Apol9b
Reactome	R-MMU-73893	DNA Damage Bypass	4	101	46	8124	0.039603960396039604	0.005662235352043328	0.0024608203144036	0.0299084315135209	0.0216193525597402	Isg15;Ube2l6;Trim25;Uba7
Reactome	R-MMU-375276	Peptide ligand-binding receptors	7	101	151	8124	0.06930693069306931	0.018586903003446578	0.0026677510629341	0.0311154454210363	0.0224918442916885	Cxcl10;Ccl7;Cxcl9;Ccl12;Ccl4;Fpr2;Ccrl2
Reactome	R-MMU-9674555	Signaling by CSF3 (G-CSF)	3	101	23	8124	0.0297029702970297	0.002831117676021664	0.0027570647841424	0.0311154454210363	0.0224918442916885	Socs1;Socs3;Hck
Reactome	R-MMU-1236978	Cross-presentation of soluble exogenous antigens (endosomes)	4	101	49	8124	0.039603960396039604	0.00603151157065485	0.0031055904933229	0.0338402274444842	0.0244614568802567	Psme2b;Fcgr1;Psmb9;Psmb10
Reactome	R-MMU-1236974	ER-Phagosome pathway	3	101	25	8124	0.0297029702970297	0.0030773018217626785	0.0035167755197919	0.0370433688084755	0.0267768522033284	H2-T22;Tap1;Tapbp
Reactome	R-MMU-168138	Toll Like Receptor 9 (TLR9) Cascade	5	101	88	8124	0.04950495049504951	0.010832102412604629	0.00466269045885	0.0475293608063426	0.0343566665388952	Usp18;Irf7;Tlr9;Nlrc5;Map3k8
MSigDB Hallmark	HALLMARK_INTERFERON_GAMMA_RESPONSE	HALLMARK_INTERFERON_GAMMA_RESPONSE	77	103	187	4224	0.7475728155339806	0.044270833333333336	1.0121710444225362e-88	3.238947342152116e-87	2.557063691172723e-87	Cxcl10;Ccl7;Ifit3;Mx2;Ifi44;Oasl1;Isg15;Oas3;Cxcl9;Ifit2;Cmpk2;Usp18;Isg20;Batf2;Irf7;Rsad2;Oas2;Zbp1;Rtp4;Herc6;Ifih1;Fcgr1;Dhx58;Socs1;Cd69;Xaf1;Upp1;Rnf213;Eif2ak2;Ddx60;Parp12;Parp14;Bst2;Socs3;Stat2;Casp4;Rigi;Cd274;Pnp;Ube2l6;Gbp3;Nlrc5;Helz2;Stat1;Pnpt1;Tnfsf10;Samd9l;Fgl2;Cdkn1a;Pml;Ifitm3;Sp110;Lgals3bp;Ifi35;Nmi;Trim25;Znfx1;Samhd1;Trim21;Adar;Trim14;Myd88;Gch1;Irf1;Tdrd7;Trafd1;Tap1;Il18bp;Il15;Irf9;Fas;Ogfr;Epsti1;Psmb9;Tapbp;Psmb10;Ly6e
MSigDB Hallmark	HALLMARK_INTERFERON_ALPHA_RESPONSE	HALLMARK_INTERFERON_ALPHA_RESPONSE	53	103	93	4224	0.5145631067961165	0.022017045454545456	6.393394042209731e-67	1.022943046753557e-65	8.075866158580712e-66	Cxcl10;Ifit3;Mx2;Ifi44;Oasl1;Isg15;Ifit2;Cmpk2;Usp18;Isg20;Oas1a;Batf2;Irf7;Rsad2;Rtp4;Herc6;Ifih1;Dhx58;Eif2ak2;Ddx60;Parp9;Parp12;Parp14;Bst2;Ccrl2;Stat2;Mov10;Ube2l6;Gbp3;Helz2;Pnpt1;Samd9l;Ifitm3;Sp110;Lgals3bp;Ifi35;Nmi;Trim25;Trim21;Adar;Trim14;Irf1;Tdrd7;Trafd1;Tap1;Il15;Irf9;Uba7;Trim12c;Ogfr;Epsti1;Psmb9;Ly6e
MSigDB Hallmark	HALLMARK_INFLAMMATORY_RESPONSE	HALLMARK_INFLAMMATORY_RESPONSE	20	103	193	4224	0.1941747572815534	0.04569128787878788	2.1799637718828562e-08	2.32529469000838e-07	1.8357589657960894e-07	Cxcl10;Ccl7;Cxcl9;Irf7;Rtp4;Olr1;Cd69;Eif2ak2;Bst2;Ccrl2;Tlr3;Tnfsf10;Cdkn1a;Nmi;Mxd1;Gch1;Irf1;Il15;Tapbp;Ly6e
MSigDB Hallmark	HALLMARK_IL6_JAK_STAT3_SIGNALING	HALLMARK_IL6_JAK_STAT3_SIGNALING	13	103	83	4224	0.1262135922330097	0.019649621212121212	6.443384561348639e-08	5.15470764907891e-07	4.069506038746508e-07	Cxcl10;Ccl7;Cxcl9;Socs1;Il12rb1;Socs3;Stat2;Stat1;Myd88;Irf1;Map3k8;Irf9;Fas
MSigDB Hallmark	HALLMARK_TNFA_SIGNALING_VIA_NFKB	HALLMARK_TNFA_SIGNALING_VIA_NFKB	18	103	195	4224	0.17475728155339806	0.04616477272727273	7.138007453582819e-07	4.568324770293005e-06	3.606572187073425e-06	Serpinb2;Cxcl10;Ifit2;Ifih1;Atf3;Olr1;Cd69;Ccrl2;Socs3;Rigi;Nr4a3;Cdkn1a;Mxd1;B4galt5;Gch1;Irf1;Tap1;Map3k8
MSigDB Hallmark	HALLMARK_ALLOGRAFT_REJECTION	HALLMARK_ALLOGRAFT_REJECTION	13	103	190	4224	0.1262135922330097	0.04498106060606061	0.000617150775566971	0.0032914708030238	0.0025985295813346	Ccl7;Gzmb;Cxcl9;Irf7;Socs1;Il12rb1;Tlr3;Stat1;Tap1;Il15;Fas;Tapbp;Psmb10
MSigDB Hallmark	HALLMARK_APOPTOSIS	HALLMARK_APOPTOSIS	11	103	160	4224	0.10679611650485436	0.03787878787878788	0.0015920345802247	0.0072778723667414	0.0057456887105853	Isg20;Atf3;Cd69;Casp4;Tnfsf10;Cdkn1a;Ifitm3;Gch1;Irf1;Tap1;Fas
